variant,period,regime,signal_date,asset_code,asset_name,entry_check_date,entry_date,exit_date,ret,pnl_krw,reason,sig_range20,sig_ret60,entry_candle_loc,entry_upper_shadow,entry_body_ret,entry_ma20_dist,entry_vol_exp,entry_trade_amount,next_body_ret,close_5d,max_5d,min_5d,close_10d,max_10d,min_10d,close_20d,max_20d,min_20d,close_60d,max_60d,min_60d
ap01_range040_top50,pre,BULL,2013-03-06,038950,파인디지털,2013-03-13,2013-03-14,2013-04-25,0.016801980198019803,1680198.0198019804,MAX,0.2723535457348407,0.47424242424242424,0.9361702127659575,0.06382978723404255,0.036458333333333336,0.04030529562444456,1.362110499335876,5267132000.0,0.0594059405940594,0.024752475247524754,0.0891089108910891,-0.009900990099009901,0.0297029702970297,0.0891089108910891,-0.009900990099009901,-0.01485148514851485,0.0891089108910891,-0.0891089108910891,-0.22574257425742575,0.12871287128712872,-0.2712871287128713
ap01_range040_top50,pre,BULL,2013-03-07,049180,코리아본뱅크,2013-03-14,2013-03-15,2013-03-20,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.30185185185185187,0.44,0.9333333333333333,0.06666666666666667,0.01282051282051282,0.181337852656764,0.834643004953899,6847377930.0,0.021367521367521368,-0.07264957264957266,0.042735042735042736,-0.10256410256410256,-0.09829059829059829,0.042735042735042736,-0.15128205128205127,3.9572649572649574,3.9572649572649574,-0.21794871794871795,2.8632478632478633,5.042735042735043,-0.21794871794871795
ap01_range040_top50,pre,BULL,2013-04-26,950110,SBI액시즈,2013-05-06,2013-05-07,2013-06-04,-0.069006600660066,-6900660.0660066,TRAIL,0.3941368078175896,0.584516129032258,0.9714285714285714,0.02857142857142857,0.039655172413793106,0.2654774396642183,1.2395212926298886,5344606080.0,0.04950495049504951,0.16666666666666666,0.22442244224422442,-0.026402640264026403,0.0594059405940594,0.22442244224422442,-0.041254125412541254,-0.12376237623762376,0.22442244224422442,-0.1353135313531353,-0.3341584158415842,0.22442244224422442,-0.34075907590759075
ap01_range040_top50,pre,BULL,2013-05-13,002780,진흥기업,2013-05-21,2013-05-22,2013-05-23,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.2631578947368421,1.2810734463276836,1.0,0.0,0.1780821917808219,0.41961043248596896,4.463397626602849,6333229200.0,0.03296703296703297,0.5010989010989011,0.6131868131868132,-0.07252747252747253,0.23076923076923078,0.6131868131868132,-0.07252747252747253,0.0967032967032967,0.6131868131868132,-0.08131868131868132,-0.06593406593406594,0.6131868131868132,-0.08791208791208792
ap01_range040_top50,pre,BULL,2013-05-16,004960,한신공영,2013-05-24,2013-05-27,2013-06-07,-0.123,-12300000.0,STOP,0.3008695652173913,0.29504504504504503,1.0,0.0,0.036734693877551024,0.24699297952771368,1.2394867330993717,3593325300.0,0.01568627450980392,0.043137254901960784,0.09411764705882353,-0.00784313725490196,-0.00392156862745098,0.09411764705882353,-0.12156862745098039,-0.09019607843137255,0.09411764705882353,-0.13333333333333333,0.00392156862745098,0.14901960784313725,-0.13333333333333333
ap01_range040_top50,pre,BULL,2013-07-16,000420,로케트전기,2013-07-23,2013-07-24,2013-08-08,-0.123,-12300000.0,STOP,0.2733812949640288,0.7245657568238213,1.0,0.0,0.149812734082397,0.20866141732283464,2.7829277111646302,28132270420.0,0.03571428571428571,-0.07467532467532467,0.10064935064935066,-0.11363636363636363,-0.11038961038961038,0.10064935064935066,-0.11688311688311688,-0.32142857142857145,0.10064935064935066,-0.34415584415584416,-0.33116883116883117,0.10064935064935066,-0.37662337662337664
ap01_range040_top50,pre,BULL,2013-08-06,011200,현대상선,2013-08-13,2013-08-14,2013-08-20,-0.027553571428571427,-2755357.1428571427,TRAIL,0.27899686520376177,0.5336538461538461,1.0,0.0,0.16052631578947368,0.32293385330733465,3.1807367917102476,166931950500.0,0.029017857142857144,0.015625,0.25223214285714285,-0.05580357142857143,-0.1875,0.25223214285714285,-0.20982142857142858,-0.11160714285714286,0.25223214285714285,-0.20982142857142858,-0.49776785714285715,0.25223214285714285,-0.5133928571428571
ap01_range040_top50,pre,BULL,2013-08-19,001840,이화공영,2013-08-27,2013-08-28,2013-10-21,0.4114385026737968,41143850.26737968,TRAIL,0.27666666666666667,0.4634146341463415,1.0,0.0,0.049315068493150684,0.44897380119171476,0.9709528179471864,4815953070.0,0.06951871657754011,0.25133689839572193,0.3342245989304813,0.0,0.15508021390374332,0.3342245989304813,0.0,0.7112299465240641,0.786096256684492,0.0,0.13101604278074866,0.8288770053475936,0.0
ap01_range040_top50,pre,BULL,2013-09-12,100120,뷰웍스,2013-09-24,2013-09-25,2013-12-20,0.14583720930232558,14583720.930232558,MAX,0.31625835189309576,0.3323442136498516,0.9444444444444444,0.05555555555555555,0.007009345794392523,0.04144013531472756,0.7324461598606866,4536081050.0,0.07674418604651163,0.12325581395348838,0.12325581395348838,0.0,0.1697674418604651,0.2,0.0,0.24186046511627907,0.2534883720930233,0.0,0.14883720930232558,0.3116279069767442,0.0
ap01_range040_top50,pre,BULL,2014-06-30,002450,삼익악기,2014-07-07,2014-07-08,2014-07-28,-0.123,-12300000.0,STOP,0.25318066157760816,0.31,1.0,0.0,0.061068702290076333,0.047607084537118455,1.0775678703069722,28750031640.0,0.010895883777239709,0.007263922518159807,0.044794188861985475,-0.04721549636803874,-0.023002421307506054,0.044794188861985475,-0.04721549636803874,-0.09443099273607748,0.044794188861985475,-0.2457627118644068,0.03753026634382567,0.07990314769975787,-0.2457627118644068
ap01_range040_top50,pre,BULL,2014-07-22,084680,이월드,2014-07-29,2014-07-30,2014-08-11,0.07070517928286853,7070517.928286852,TRAIL,0.30971128608923887,1.1871412169919633,1.0,0.0,0.08843537414965986,0.34793597304128054,1.6635526420356435,19990039200.0,0.099601593625498,0.17330677290836655,0.38645418326693226,-0.029880478087649404,0.14342629482071714,0.38645418326693226,-0.029880478087649404,-0.02390438247011952,0.5039840637450199,-0.037848605577689244,-0.13545816733067728,0.5039840637450199,-0.22709163346613545
ap01_range040_top50,pre,BULL,2014-07-24,002020,코오롱,2014-07-31,2014-08-01,2014-08-18,-0.123,-12300000.0,STOP,0.3709150326797386,0.38461538461538464,0.9565217391304348,0.043478260869565216,0.057432432432432436,0.11288888888888889,1.3389355595729262,5606549900.0,0.021103896103896104,-0.025974025974025976,0.02922077922077922,-0.07142857142857142,-0.09090909090909091,0.02922077922077922,-0.12012987012987013,-0.125,0.02922077922077922,-0.14935064935064934,-0.19155844155844157,0.02922077922077922,-0.28084415584415584
ap01_range040_top50,pre,BULL,2014-08-25,001040,CJ,2014-09-01,2014-09-02,2014-10-13,-0.123,-12300000.0,STOP,0.2786885245901639,0.2708333333333333,0.9230769230769231,0.07692307692307693,0.01971830985915493,0.07338769458858414,0.7081600965803266,11169329000.0,0.013888888888888888,-0.030555555555555555,0.05555555555555555,-0.03611111111111111,-0.008333333333333333,0.05555555555555555,-0.05555555555555555,-0.06111111111111111,0.07222222222222222,-0.08055555555555556,-0.1111111111111111,0.07222222222222222,-0.1527777777777778
ap01_range040_top50,pre,BULL,2014-11-28,086390,유니테스트,2014-12-05,2014-12-08,2015-03-10,0.37961851015801357,37961851.015801355,MAX,0.3088235294117647,0.9973297730307076,0.9577464788732394,0.04225352112676056,0.07730061349693251,0.16383881230116648,1.4348492453179156,8613092200.0,0.019187358916478554,-0.040632054176072234,0.055304740406320545,-0.08465011286681716,0.0654627539503386,0.12866817155756208,-0.08465011286681716,0.17945823927765236,0.21896162528216703,-0.08465011286681716,0.38261851015801357,0.48419864559819414,-0.08465011286681716
ap01_range040_top50,pre,BULL,2014-12-08,900110,이스트아시아홀딩스,2014-12-15,2014-12-16,2014-12-18,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.3907103825136612,0.24489795918367346,1.0,0.0,0.06231884057971015,0.873961395883932,3.1279683223695316,24269171875.0,0.037037037037037035,-0.2857142857142857,0.10978835978835978,-0.32936507936507936,-0.47883597883597884,0.10978835978835978,-0.49867724867724866,-0.5462962962962963,0.10978835978835978,-0.5952380952380952,-0.35714285714285715,0.10978835978835978,-0.6058201058201058
ap01_range040_top50,pre,BULL,2014-12-09,900070,글로벌에스엠,2014-12-16,2014-12-18,2014-12-19,-0.063,-6300000.0,EARLY_FAIL_CLOSE,0.27601809954751133,0.33454106280193235,1.0,0.0,0.07878787878787878,0.5957685239141153,4.323797702579669,15977694740.0,0.07590759075907591,-0.25412541254125415,0.29042904290429045,-0.25412541254125415,-0.26732673267326734,0.29042904290429045,-0.32673267326732675,-0.23432343234323433,0.29042904290429045,-0.32673267326732675,-0.2079207920792079,0.29042904290429045,-0.32673267326732675
ap01_range040_top50,pre,BULL,2015-01-09,005110,한창,2015-01-16,2015-01-19,2015-01-29,0.4742727272727273,47427272.72727273,TRAIL,0.37569444444444444,1.453151618398637,1.0,0.0,0.1382488479262673,0.8452114149111013,3.479945517530432,43724135130.0,0.09917355371900827,0.6508264462809917,0.78099173553719,0.0,0.34297520661157027,0.8884297520661157,0.0,0.4772727272727273,0.8884297520661157,0.0,0.3925619834710744,0.8884297520661157,0.0
ap01_range040_top50,pre,BULL,2015-01-12,086390,유니테스트,2015-01-19,2015-01-20,2015-03-06,0.0656695278969957,6566952.78969957,MAX,0.2854625550660793,1.4097664543524415,1.0,0.0,0.05909090909090909,0.15021967714863999,1.392773277917141,9280949200.0,0.034334763948497854,0.06437768240343347,0.09871244635193133,-0.07296137339055794,0.02145922746781116,0.09871244635193133,-0.09871244635193133,0.008583690987124463,0.11587982832618025,-0.09871244635193133,0.08583690987124463,0.19313304721030042,-0.09871244635193133
