signal_date,entry_date,peak_date,peak_day,asset_code,asset_name,max_ret40,open_price,high_price,low_price,close_price,volume,trade_amount,market_cap,ret5,ret20,ret60,ret120,ret252,high60_ratio,range20,volume_expansion,body_ret,upper_shadow,lower_shadow,candle_location,ma5_dist,ma20_dist,ma60_dist,ma120_dist,ma200_dist,tenkan,kijun,senkou_a_proxy,senkou_b_proxy,cloud_state,tenkan_kijun_state,week_ret,week_range,week_body,week_close_location,month_ret,month_range,month_body,month_close_location,year_ret,year_range,year_body,year_close_location,market_foreign_net,market_institution_net,market_individual_net,foreign_buy_rank,foreign_buy_amount,inst_buy_rank,inst_buy_amount,q_ret20d,q_ret60d,q_risk_adj_ret60d,q_drawdown60d,q_trade_amount20d_avg
2023-03-24,2023-03-27,2023-04-19,18,131400,이브이첨단소재,9.3733955659276546,1598.0000,1757.0000,1581.0000,1709.0000,11534637,19712694633.0000,54803256669,0.0282791817087846,0.1097402597402597,0.7932843651626443,-0.16430317848410757946,-0.07870619946091644205,0.72723404255319148936,0.49385605617320070217,3.7918464823026064,0.06946182728410513141,0.02808660035108250439,0.00994733762434172030,0.72727272727272727273,-0.05632247377139701822,-0.01959097036973295471,0.0151972674620068,0.1162578039527327,0.0184409926969021,1800.0000000000000000,1928.0000000000000000,1864.0000000000000000,1928.0000000000000000,BELOW_CLOUD,TENKAN_BELOW,-0.00465928945835760047,0.27442949093036863663,-0.00465928945835760047,0.27292110874200426439,0.1025806451612903,0.48215330602691632534,0.10258064516129032258,0.22208737864077669903,,1.3750731421884143,,0.72723404255319148936,,,,,,,,0.10974025974025974026,0.79328436516264428122,5.4572472669498082662308256982308568672513,-0.18033573141486810552,15865029463.15000000
2023-03-13,2023-03-14,2023-04-19,27,131400,이브이첨단소재,9.3552708211997670,1752.0000,1760.0000,1661.0000,1731.0000,1795414,3107861634.0000,55508740371,-0.11230769230769230769,-0.04152823920265780731,0.8163693599160546,-0.09843750000000000000,0.2233215547703180,0.73659574468085106383,0.48757943385326400924,2.8254048161329912,-0.01198630136986301370,0.00462160600808781051,0.04043905257076834200,0.70707070707070707071,-0.07561678949054790131,0.0152194950294713,0.1049288807089588,0.1154488484112963,0.0268548344040861,1928.0000000000000000,1928.0000000000000000,1928.0000000000000000,1175.0000000000000000,IN_CLOUD,TENKAN_BELOW,-0.01198630136986301370,0.05719237435008665511,-0.01198630136986301370,0.70707070707070707071,0.1167741935483871,0.47602541883304448296,0.11677419354838709677,0.24878640776699029126,,1.3575967648757943,,0.73659574468085106383,,,,,,,,-0.04152823920265780731,0.81636935991605456453,5.6785712416003581652683056554178707682150,-0.16978417266187050360,11106091902.60000000
2023-03-17,2023-03-20,2023-04-19,23,131400,이브이첨단소재,9.3552708211997670,1626.0000,1687.0000,1623.0000,1662.0000,1166626,1938932412.0000,53296086942,-0.05136986301369863014,-0.00716845878136200717,0.7439664218258132,-0.03372093023255813953,0.0898360655737705,0.70723404255319148936,0.50782190132370637786,2.7833026087860349,0.02214022140221402214,0.01504211793020457280,0.00180505415162454874,0.60937500000000000000,0.0059314852923375,-0.01903497122620628597,0.0310706715607713,0.0744473954994316,-0.01174665750956589991,1950.0000000000000000,1928.0000000000000000,1939.0000000000000000,1175.0000000000000000,IN_CLOUD,TENKAN_ABOVE,-0.05136986301369863014,0.12635379061371841155,-0.05136986301369863014,0.53333333333333333333,0.0722580645161290,0.49578820697954271961,0.07225806451612903226,0.16504854368932038835,,1.4139590854392298,,0.70723404255319148936,,,,,,,,-0.00716845878136200717,0.74396642182581322141,5.1540907561484993591454274615882012810741,-0.20287769784172661871,11364209048.00000000
2023-03-02,2023-03-03,2023-04-19,34,131400,이브이첨단소재,9.3372093023255814,1550.0000,1870.0000,1526.0000,1720.0000,13112701,22553845720.0000,55155998520,0.0763454317897372,0.0147492625368732,0.5565610859728507,0.0455927051671733,0.1740614334470990,0.74782608695652173913,0.33953488372093023256,1.4349632538374279,0.10967741935483870968,0.08720930232558139535,0.01395348837209302326,0.56395348837209302326,0.0980592441266599,0.0287081339712919,0.1730205278592375,0.1097072501948977,0.0208472438608205,1688.0000000000000000,1798.0000000000000000,1743.0000000000000000,1150.0000000000000000,IN_CLOUD,TENKAN_BELOW,0.1061093247588424,0.21162790697674418605,0.10610932475884244373,0.58791208791208791209,0.1096774193548387,0.20000000000000000000,0.10967741935483870968,0.56395348837209302326,,1.3372093023255814,,0.74782608695652173913,,,,,,,,0.01474926253687315634,0.55656108597285067873,3.9205005503081001103067759697911487590788,-0.13350125944584382872,4507819541.25000000
2023-03-08,2023-03-09,2023-05-04,40,089140,넥스턴바이오,9.3243917654398004,1605.0000,1700.0000,1567.0000,1609.0000,577243,928783987.0000,62967009859,0.0094102885821832,-0.12979989183342347215,-0.11349862258953168044,-0.30646551724137931034,-0.61135265700483091787,0.69353448275862068966,0.20198881292728402735,0.24875236326208379852,0.00249221183800623053,0.05655686761963952766,0.02361715351149782474,0.31578947368421052632,-0.01264113892979872361,-0.04697032517917431736,-0.11048456201453962462,-0.20592553598381252800,-0.32546727845540810487,1637.0000000000000000,1761.5000000000000000,1699.2500000000000000,1940.0000000000000000,BELOW_CLOUD,TENKAN_BELOW,-0.02602905569007263923,0.08266003729024238658,-0.02602905569007263923,0.31578947368421052632,0.0094102885821832,0.08266003729024238658,0.00941028858218318695,0.31578947368421052632,-0.01890243902439024390,0.47234307022995649472,-0.01890243902439024390,0.06447368421052631579,,,,,,,,-0.12979989183342347215,-0.11349862258953168044,-3.5048039605399096496266880293574504278053,-0.24988344988344988345,606563648.20000000
2023-04-19,2023-04-20,2023-05-16,17,001440,대한전선,9.2789317507418398,1721.0000,1738.0000,1685.0000,1689.0000,23054882,38939695698.0000,2101914912201,0.1060903732809430,0.1770034843205575,0.0861736334405145,0.1003257328990228,-0.06166666666666666667,0.93833333333333333333,0.23741859088217880403,4.1173136736784571,-0.01859384079023823359,0.01006512729425695678,0.00236826524570751924,0.07547169811320754717,0.0161232102033450,0.1145939881875474,0.1144836687561861,0.0699749241124456,0.0458366228579390,1599.5000000000000000,1597.5000000000000000,1598.5000000000000000,1596.0000000000000000,ABOVE_CLOUD,TENKAN_ABOVE,-0.00295159386068476978,0.08288928359976317348,-0.00295159386068476978,0.20714285714285714286,0.1126482213438735,0.23741859088217880403,0.11264822134387351779,0.72319201995012468828,0.1222591362126246,0.24156305506216696270,0.12225913621262458472,0.72794117647058823529,,,,,,,,0.17700348432055749129,0.08617363344051446945,4.3926862495136614467497131277663025746239,-0.01573426573426573427,42133763921.05000000
2023-03-09,2023-03-10,2023-05-04,39,089140,넥스턴바이오,9.2603843769373838,1603.0000,1710.0000,1603.0000,1630.0000,606970,989361100.0000,63788829130,-0.02336728579988016777,-0.11461162411732753938,-0.10192837465564738292,-0.28665207877461706783,-0.61190476190476190476,0.70258620689655172414,0.17975460122699386503,0.26017306800031348375,0.01684341859014348097,0.04907975460122699387,0E-20,0.25233644859813084112,0.0050561104945123,-0.02846073610490239905,-0.09733631144666162112,-0.19338875692794932700,-0.31371455156719387143,1638.5000000000000000,1747.5000000000000000,1693.0000000000000000,1940.0000000000000000,BELOW_CLOUD,TENKAN_BELOW,-0.01331719128329297821,0.08773006134969325153,-0.01331719128329297821,0.44055944055944055944,0.0225846925972396,0.08773006134969325153,0.02258469259723964868,0.44055944055944055944,-0.00609756097560975610,0.46625766871165644172,-0.00609756097560975610,0.09210526315789473684,,,,,,,,-0.11461162411732753938,-0.10192837465564738292,-3.1423600178106188840415077209819233949476,-0.24009324009324009324,630014875.30000000
2023-04-14,2023-04-17,2023-05-16,20,001440,대한전선,9.2243211334120425,1565.0000,1753.0000,1553.0000,1660.0000,136278180,226221778800.0000,2065825194940,0.1503811503811504,0.1527777777777778,0.0573248407643312,0.1216216216216216,-0.05949008498583569405,1.0109622411693057,0.21325301204819277108,2.8661323285162241,0.06070287539936102236,0.05602409638554216867,0.00722891566265060241,0.53500000000000000000,0.0981741201376025,0.1244327033800718,0.1009661088143612,0.0553586471065054,0.0261767805867135,1576.0000000000000000,1572.5000000000000000,1574.2500000000000000,1572.5000000000000000,ABOVE_CLOUD,TENKAN_ABOVE,0.1527777777777778,0.21325301204819277108,0.15277777777777777778,0.73728813559322033898,0.0935441370223979,0.21325301204819277108,0.09354413702239789196,0.73728813559322033898,0.1029900332225914,0.21746987951807228916,0.10299003322259136213,0.74238227146814404432,,,,,,,,0.15277777777777777778,0.05732484076433121019,2.9629031585114686437872130557128304867358,0.00000000000000000000,27835132945.80000000
2023-03-10,2023-03-13,2023-04-19,28,131400,이브이첨단소재,9.1484018264840183,1823.0000,1861.0000,1750.0000,1752.0000,2867305,5023518360.0000,56182156632,0.0472205618649133,0.0281690140845070,0.8384050367261280,-0.08511749347258485640,0.2082758620689655,0.74553191489361702128,0.48173515981735159817,3.5221432479866437,-0.03894679100383982447,0.02168949771689497717,0.00114155251141552511,0.01801801801801801802,-0.08578584846587351284,0.0252808988764045,0.1276671064911660,0.1278364894587200,0.0387146499081046,1928.0000000000000000,1928.0000000000000000,1928.0000000000000000,1175.0000000000000000,IN_CLOUD,TENKAN_BELOW,0.0428571428571429,0.38242009132420091324,0.04285714285714285714,0.10746268656716417910,0.1303225806451613,0.47031963470319634703,0.13032258064516129032,0.27427184466019417476,,1.3413242009132420,,0.74553191489361702128,,,,,,,,0.02816901408450704225,0.83840503672612801679,5.8331377392360414392775685075706505533874,-0.15971223021582733813,11936785205.40000000
2023-04-17,2023-04-18,2023-05-16,19,001440,대한전선,9.1464557703573521,1694.0000,1795.0000,1676.0000,1704.0000,80265135,136771790040.0000,2120582007336,0.2102272727272727,0.1776088458880442,0.1029126213592233,0.1591836734693878,-0.02905982905982905983,0.97204791785510553337,0.23239436619718309859,3.4443556831843725,0.00590318772136953955,0.05340375586854460094,0.01056338028169014085,0.23529411764705882353,0.0847975553857907,0.1442769365074036,0.1281655172413793,0.0819906341773157,0.0539988866208944,1597.0000000000000000,1593.5000000000000000,1595.2500000000000000,1593.5000000000000000,ABOVE_CLOUD,TENKAN_ABOVE,0.0059031877213695,0.06983568075117370892,0.00590318772136953955,0.23529411764705882353,0.1225296442687747,0.23239436619718309859,0.12252964426877470356,0.77020202020202020202,0.1322259136212625,0.23650234741784037559,0.13222591362126245847,0.77419354838709677419,,,,,,,,0.17760884588804422944,0.10291262135922330097,5.2811336529225157301932671307546405077213,0.00000000000000000000,34291689125.30000000
2023-06-13,2023-06-14,2023-08-03,37,048260,오스템임플란트,9.1386666666666667,187600.0000,187700.0000,187400.0000,187500.0000,3406,638625000.0000,2920591500000,-0.00265957446808510638,0.00806451612903225806,0.00213789417423837520,0.5521523178807947,0.7045454545454545,0.98580441640378548896,0.02506666666666666667,0.09577656651771335845,-0.00053304904051172708,0.00053333333333333333,0.00053333333333333333,0.33333333333333333333,-0.00106553010122535962,0.00082735060983746564,0.00064931021907549076,0.0637342271852647,0.2324134599268439,187900.000000000000,186450.000000000000,187175.000000000000,187150.000000000000,ABOVE_CLOUD,TENKAN_ABOVE,-0.00053304904051172708,0.00213333333333333333,-0.00053304904051172708,0.25000000000000000000,0.00053361792956243330,0.00960000000000000000,0.00053361792956243330,0.27777777777777777778,0.3567293777134588,1.0144000000000000,0.35672937771345875543,0.98580441640378548896,,,,,,,,0.00806451612903225806,0.00213789417423837520,0.711290128155757583577243897979267864900436922820,-0.00846113167636171338,510522550.00000000
2023-06-14,2023-06-15,2023-08-03,36,048260,오스템임플란트,9.1386666666666667,187500.0000,187600.0000,187500.0000,187500.0000,3138,588375000.0000,2920591500000,-0.00212879191059073976,0.00914962325080731970,0.00213789417423837520,0.4467592592592593,0.6578249336870027,0.98580441640378548896,0.01813333333333333333,0.09626705949072163862,0E-24,0.00053333333333333333,0E-24,0E-20,-0.00063959066197633515,0.00037347276316491490,0.00061370974197507805,0.0608303708662977,0.2289320089269621,187900.000000000000,186450.000000000000,187175.000000000000,187150.000000000000,ABOVE_CLOUD,TENKAN_ABOVE,-0.00053304904051172708,0.00213333333333333333,-0.00053304904051172708,0.25000000000000000000,0.00053361792956243330,0.00960000000000000000,0.00053361792956243330,0.27777777777777777778,0.3567293777134588,1.0144000000000000,0.35672937771345875543,0.98580441640378548896,,,,,,,,0.00914962325080731970,0.00213789417423837520,0.711290128155757583577243897979267864900436922820,-0.00846113167636171338,514598180.00000000
2024-09-04,2024-09-05,2024-10-04,17,071950,코아스,9.1347708894878706,982.0000,1097.0000,982.0000,1097.0000,976348,1071053756.0000,36099208273,0.0861386138613861,0.1450939457202505,1.1637080867850099,1.1552062868369352,0.6748091603053435,0.83106060606060606061,0.34822242479489516864,0.24010157600670181953,0.11710794297352342159,0E-20,0E-20,1.00000000000000000000,0.0700351150994928,0.0695656413006386,0.3110509122779061,0.6617854978792163,0.7521722463582929,1036.5000000000000000,1110.0000000000000000,1073.2500000000000000,835.5000000000000000,ABOVE_CLOUD,TENKAN_BELOW,0.1003009027081244,0.11030082041932543300,0.10030090270812437312,1.00000000000000000000,0.1003009027081244,0.11030082041932543300,0.10030090270812437312,1.00000000000000000000,0.8192371475953566,0.88331814038286235187,0.81923714759535655058,0.76986584107327141383,,,,,,,,0.14509394572025052192,1.1637080867850099,13.6906557204453424681682144816019807625383,-0.04192139737991266376,890984542.60000000
2023-03-20,2023-03-21,2023-04-19,22,131400,이브이첨단소재,9.1310541310541311,1717.0000,1747.0000,1671.0000,1732.0000,1492625,2585226500.0000,55540807812,0.0005777007510110,0.0573870573870574,0.8174186778593914,-0.22505592841163310962,-0.12525252525252525253,0.73702127659574468085,0.48729792147806004619,2.7897079817480113,0.00873616773442050087,0.00866050808314087760,0.02655889145496535797,0.80263157894736842105,0.0481723553618978,0.0194531916772124,0.0659117484152871,0.1227433312805886,0.0301766824385210,1817.5000000000000000,1928.0000000000000000,1872.7500000000000000,1928.0000000000000000,BELOW_CLOUD,TENKAN_BELOW,0.0087361677344205,0.04387990762124711316,0.00873616773442050087,0.80263157894736842105,0.1174193548387097,0.47575057736720554273,0.11741935483870967742,0.25000000000000000000,,1.3568129330254042,,0.73702127659574468085,,,,,,,,0.05738705738705738706,0.81741867785939139559,5.6620901512765890571796090945940550403135,-0.16930455635491606715,11451733887.30000000
2023-06-19,2023-06-20,2023-08-03,33,048260,오스템임플란트,9.1170835550824907,187800.0000,188300.0000,187700.0000,187700.0000,5034,944881800.0000,2923706797600,0.00053304904051172708,0.01077005923532579429,0.00320684126135756280,0.4102178812922615,0.6758928571428571,0.98685594111461619348,0.01385189131592967501,0.10194956554887378447,-0.00053248136315228967,0.00266382525306339904,0E-24,0E-20,0.00031976124493711362,-0.00013317352510320948,0.00151178301467318630,0.0532764078991054,0.2197618312673631,187800.000000000000,186450.000000000000,187125.000000000000,187150.000000000000,ABOVE_CLOUD,TENKAN_ABOVE,-0.00053248136315228967,0.00319659030367607885,-0.00053248136315228967,0E-20,0.00160085378868729989,0.00958977091102823655,0.00160085378868729989,0.38888888888888888889,0.3581765557163531,1.0133191262653170,0.35817655571635311143,0.98685594111461619348,,,,,,,,0.01077005923532579429,0.00320684126135756280,1.065363338983519505316724199558947174267135478355,-0.00740349021681649921,547648940.00000000
2023-06-20,2023-06-21,2023-08-03,32,048260,오스템임플란트,9.1170835550824907,187900.0000,188100.0000,187600.0000,187900.0000,4686,880499400.0000,2926822095200,0.00213333333333333333,-0.00476694915254237288,-0.00423953365129835718,0.4001490312965723,0.6897482014388489,0.98790746582544689800,0.01383714741883980841,0.10891717106039019197,0E-24,0.00106439595529536988,0.00159659393294305482,0.60000000000000000000,0.00095887492009375666,0.00117220801364023870,0.00265025524270290639,0.0517575938502873,0.2177655072294701,187800.000000000000,186450.000000000000,187125.000000000000,187150.000000000000,ABOVE_CLOUD,TENKAN_ABOVE,0.00053248136315228967,0.00372538584353379457,0.00053248136315228967,0.42857142857142857143,0.00266808964781216649,0.00957956359765832890,0.00266808964781216649,0.50000000000000000000,0.3596237337192475,1.0122405534858968,0.35962373371924746744,0.98790746582544689800,,,,,,,,-0.00476694915254237288,-0.00423953365129835718,-1.512227873555778975143282095354810411344048610400,-0.00634584875727128503,480942710.00000000
2023-06-21,2023-06-22,2023-08-03,31,048260,오스템임플란트,9.1170835550824907,187900.0000,188200.0000,187500.0000,187900.0000,7934,1490798600.0000,2926822095200,0.00213333333333333333,-0.00106326422115895800,-0.00318302387267904509,0.4702660406885759,0.7414272474513438,0.98790746582544689800,0.01383714741883980841,0.12853239759532467592,0E-24,0.00159659393294305482,0.00212879191059073976,0.57142857142857142857,0.00053248136315228967,0.00122555549634997602,0.00270376036145007116,0.0488173593506524,0.2145853667996096,187800.000000000000,186450.000000000000,187125.000000000000,187150.000000000000,ABOVE_CLOUD,TENKAN_ABOVE,0.00053248136315228967,0.00425758382118147951,0.00053248136315228967,0.50000000000000000000,0.00266808964781216649,0.00957956359765832890,0.00266808964781216649,0.50000000000000000000,0.3596237337192475,1.0122405534858968,0.35962373371924746744,0.98790746582544689800,,,,,,,,-0.00106326422115895800,-0.00318302387267904509,-1.136580308742577476607602384736998201870485771199,-0.00634584875727128503,525518310.00000000
2023-06-23,2023-06-26,2023-08-03,29,048260,오스템임플란트,9.1117021276595745,187900.0000,188200.0000,187800.0000,188100.0000,3157,593831700.0000,2929937392800,0.00159744408945686901,0.00266524520255863539,-0.00265111346765641569,0.3810572687224670,0.7053490480507706,0.98895899053627760252,0.01382243487506645401,0.16372801419206888346,0.00106439595529536988,0.00053163211057947900,0.00053163211057947900,0.75000000000000000000,0.00106439595529536988,0.00207767300623301902,0.00386031700852115880,0.04475815783383475854,0.2106116774791474,187850.000000000000,187100.000000000000,187475.000000000000,187150.000000000000,ABOVE_CLOUD,TENKAN_ABOVE,0.00159744408945686901,0.00425305688463583200,0.00159744408945686901,0.75000000000000000000,0.00373532550693703308,0.00956937799043062201,0.00373532550693703308,0.61111111111111111111,0.3610709117221418,1.0111642743221691,0.36107091172214182344,0.98895899053627760252,,,,,,,,0.00266524520255863539,-0.00265111346765641569,-0.946877120675707001597174839467239940016822981722,-0.00528820729772607086,532703655.00000000
2023-06-26,2023-06-27,2023-08-03,28,048260,오스템임플란트,9.1117021276595745,188000.0000,188200.0000,187800.0000,188100.0000,7861,1478654100.0000,2929937392800,0.00213106020245071923,0.00320000000000000000,-0.00212201591511936340,0.3820720058780309,0.7256880733944954,0.98895899053627760252,0.01382243487506645401,0.21708364573651713927,0.00053191489361702128,0.00053163211057947900,0.00106326422115895800,0.75000000000000000000,0.00063836578359399936,0.00191754554170661553,0.00389603458397822490,0.04224961906081174678,0.2085038580891376,187900.000000000000,187100.000000000000,187500.000000000000,187150.000000000000,ABOVE_CLOUD,TENKAN_ABOVE,0.00053191489361702128,0.00212652844231791600,0.00053191489361702128,0.75000000000000000000,0.00373532550693703308,0.00956937799043062201,0.00373532550693703308,0.61111111111111111111,0.3610709117221418,1.0111642743221691,0.36107091172214182344,0.98895899053627760252,,,,,,,,0.00320000000000000000,-0.00212201591511936340,-0.758099439680475248875778207574640827188944851373,-0.00528820729772607086,589836360.00000000
2023-04-18,2023-04-19,2023-05-16,18,001440,대한전선,9.0639163277164439,1707.0000,1800.0000,1660.0000,1716.0000,75398326,129383527416.0000,2135515683444,0.2076002814919071,0.1867219917012448,0.1106796116504854,0.2000000000000000,-0.04401114206128133705,0.95598885793871866295,0.23368298368298368298,4.0120710083470936,0.00527240773286467487,0.04895104895104895105,0.02738927738927738928,0.40000000000000000000,0.0528899251441895,0.1419824975875952,0.1339706595004185,0.0879638190742375,0.0620422031805565,1599.5000000000000000,1596.0000000000000000,1597.7500000000000000,1596.0000000000000000,ABOVE_CLOUD,TENKAN_ABOVE,0.0129870129870130,0.08158508158508158508,0.01298701298701298701,0.40000000000000000000,0.1304347826086957,0.23368298368298368298,0.13043478260869565217,0.79052369077306733167,0.1401993355481728,0.23776223776223776224,0.14019933554817275748,0.79411764705882352941,,,,,,,,0.18672199170124481328,0.11067961165048543689,5.6768275996929054089927499477845081017184,0.00000000000000000000,40521450625.40000000
2024-08-14,2024-08-16,2024-10-04,31,071950,코아스,8.8947368421052632,1050.0000,1320.0000,1050.0000,1140.0000,7490605,8539289700.0000,37514218260,0.1608961303462322,0.1275964391691395,1.4000000000000000,1.1150278293135436,0.5944055944055944,0.95000000000000000000,0.36842105263157894737,0.48903136121895923092,0.08571428571428571429,0.15789473684210526316,0E-20,0.33333333333333333333,0.1143695014662757,0.1071723401155733,0.6016859852476291,0.8962075848303393,0.8904688860329174,1110.0000000000000000,1089.5000000000000000,1099.7500000000000000,835.5000000000000000,ABOVE_CLOUD,TENKAN_ABOVE,0.1692307692307692,0.30263157894736842105,0.16923076923076923077,0.47826086956521739130,0.0714285714285714,0.36842105263157894737,0.07142857142857142857,0.57142857142857142857,0.8905472636815920,0.85000000000000000000,0.89054726368159203980,0.81424148606811145511,,,,,,,,0.12759643916913946588,1.4000000000000000,16.7877188731997894785504558600107319583593,-0.00436681222707423581,1567754912.90000000
2023-03-27,2023-03-28,2023-04-19,17,131400,이브이첨단소재,8.7961432506887052,1714.0000,1930.0000,1710.0000,1826.0000,14593272,26647314672.0000,58555147266,0.0542725173210162,0.1742765273311897,0.9160545645330535,-0.03894736842105263158,-0.01029810298102981030,0.77702127659574468085,0.46221248630887185104,4.0848444772230289,0.06534422403733955659,0.05695509309967141292,0.00219058050383351588,0.52727272727272727273,-0.00207672969723467046,0.0394489668127740,0.0754039144859538,0.1931586140802736,0.0889400426988538,1800.0000000000000000,1928.0000000000000000,1864.0000000000000000,1928.0000000000000000,BELOW_CLOUD,TENKAN_BELOW,0.0653442240373396,0.12048192771084337349,0.06534422403733955659,0.52727272727272727273,0.1780645161290323,0.45125958378970427163,0.17806451612903225806,0.36407766990291262136,,1.2869660460021906,,0.77702127659574468085,,,,,,,,0.17427652733118971061,0.91605456453305351522,6.2960862663486247775687581772513867667703,-0.12422062350119904077,17154044284.75000000
2023-03-09,2023-03-10,2023-04-19,29,131400,이브이첨단소재,8.7531541415249589,2010.0000,2010.0000,1780.0000,1820.0000,4290154,7808080280.0000,58362742620,0.0581395348837209,0.0400000000000000,0.9097586568730325,0.0196078431372549,0.2508591065292096,0.77446808510638297872,0.46373626373626373626,3.5140376400552873,-0.09452736318407960199,0E-20,0.02197802197802197802,0.17391304347826086957,-0.04240766073871409029,0.0665729020159400,0.1815624323739450,0.1705873840266276,0.0785249097772431,1928.0000000000000000,1928.0000000000000000,1928.0000000000000000,1175.0000000000000000,IN_CLOUD,TENKAN_BELOW,0.0833333333333333,0.36813186813186813187,0.08333333333333333333,0.20895522388059701493,0.1741935483870968,0.45274725274725274725,0.17419354838709677419,0.35679611650485436893,,1.2912087912087912,,0.77446808510638297872,,,,,,,,0.04000000000000000000,0.90975865687303252886,6.3364463222878956870049121030746278392554,-0.12709832134292565947,11765390823.00000000
2023-03-22,2023-03-23,2023-04-19,20,131400,이브이첨단소재,8.7264770240700219,1897.0000,1946.0000,1818.0000,1848.0000,5817885,10751451480.0000,59260630968,0.1145958986731001,0.1152685576342788,0.9391395592864638,-0.13644859813084112150,-0.04496124031007751938,0.78638297872340425532,0.45670995670995670996,3.2922328282413297,-0.02583025830258302583,0.02651515151515151515,0.01623376623376623377,0.23437500000000000000,0.0563621813193095,0.0737319156353495,0.1162565940482423,0.2022965946857363,0.0994044892349977,1800.0000000000000000,1928.0000000000000000,1864.0000000000000000,1928.0000000000000000,BELOW_CLOUD,TENKAN_BELOW,0.0762958648806057,0.20508658008658008658,0.07629586488060570763,0.46701846965699208443,0.1922580645161290,0.44588744588744588745,0.19225806451612903226,0.39077669902912621359,,1.2716450216450216,,0.78638297872340425532,,,,,,,,0.11526855763427881714,0.93913955928646379853,6.4866126392249587984603210192726958797091,-0.11366906474820143885,13658058249.70000000
2023-03-21,2023-03-22,2023-04-19,21,131400,이브이첨단소재,8.3726937269372694,1755.0000,2050.0000,1714.0000,1896.0000,18552158,35174891568.0000,60799868136,0.1842598376014991,0.1532846715328467,0.9895068205666317,-0.16659340659340659341,-0.02519280205655526992,0.80680851063829787234,0.44514767932489451477,3.1867013082933483,0.08034188034188034188,0.08122362869198312236,0.02162447257383966245,0.54166666666666666667,0.1078649059249737,0.1077678128012620,0.1556630128914941,0.2315753576667623,0.1276518553322588,1800.0000000000000000,1928.0000000000000000,1864.0000000000000000,1928.0000000000000000,IN_CLOUD,TENKAN_BELOW,0.1042516016307513,0.19989451476793248945,0.10425160163075131043,0.59366754617414248021,0.2232258064516129,0.43459915611814345992,0.22322580645161290323,0.44902912621359223301,,1.2394514767932489,,0.80680851063829787234,,,,,,,,0.15328467153284671533,0.98950682056663168940,6.8387515404223657265294083965765908461993,-0.09064748201438848921,13160381264.70000000
2023-03-28,2023-03-29,2023-04-19,16,131400,이브이첨단소재,8.3235448348190876,1815.0000,1920.0000,1753.0000,1884.0000,9763176,18393823584.0000,90747458844,-0.00632911392405063291,0.2501658925016589,0.9769150052465897,-0.02635658914728682171,0.0239130434782609,0.80170212765957446809,0.44798301486199575372,4.2664443925188510,0.03801652892561983471,0.01910828025477707006,0.03290870488322717622,0.78443113772455089820,0.0309729670570209,0.0610796654557743,0.0995146339328269,0.2313993768927428,0.1240178267795457,1800.0000000000000000,1928.0000000000000000,1864.0000000000000000,1928.0000000000000000,IN_CLOUD,TENKAN_BELOW,0.0991831971995333,0.11677282377919320594,0.09918319719953325554,0.79090909090909090909,0.2154838709677419,0.43736730360934182590,0.21548387096774193548,0.43446601941747572816,,1.2473460721868365,,0.80170212765957446809,,,,,,,,0.25016589250165892502,0.97691500524658971668,6.7147704788606353071278980148987192151826,-0.09640287769784172662,18032394460.40000000
2024-09-03,2024-09-04,2024-11-01,37,192250,케이사인,8.2120622568093385,1110.0000,1110.0000,1060.0000,1065.0000,541199,576376935.0000,75264888705,-0.01297497683039851715,0.1807095343680710,-0.11910669975186104218,-0.15207006369426751592,-0.26804123711340206186,0.86585365853658536585,0.35117370892018779343,4.1108026013766062,-0.04054054054054054054,0E-20,0.00469483568075117371,0.10000000000000000000,-0.01716500553709856035,0.0461175777221158,-0.00745573159366262815,-0.10493546150452084629,-0.13839831077527971717,1060.0000000000000000,1013.0000000000000000,1036.5000000000000000,1013.5000000000000000,ABOVE_CLOUD,TENKAN_ABOVE,-0.01752767527675276753,0.12112676056338028169,-0.01752767527675276753,0.03875968992248062016,-0.01752767527675276753,0.12112676056338028169,-0.01752767527675276753,0.03875968992248062016,-0.17633410672853828306,0.85446009389671361502,-0.17633410672853828306,0.26263736263736263736,,,,,,,,0.18070953436807095344,-0.11910669975186104218,-4.1601304984441564930134090293078147077363,-0.12201154163231657049,1708379490.60000000
2023-03-06,2023-03-07,2023-04-19,32,131400,이브이첨단소재,8.1981376099327470,1680.0000,2165.0000,1680.0000,1950.0000,36512349,71199080550.0000,62531509950,0.2540192926045016,0.0833333333333333,0.8750000000000000,0.1016949152542373,0.3829787234042553,0.84782608695652173913,0.33794871794871794872,2.5436317798125292,0.16071428571428571429,0.11025641025641025641,0E-20,0.55670103092783505155,0.1662679425837321,0.1627213642597341,0.3078324633080337,0.2576723387330832,0.1567963267267410,1835.5000000000000000,1835.5000000000000000,1835.5000000000000000,1150.0000000000000000,ABOVE_CLOUD,TENKAN_BELOW,0.1607142857142857,0.24871794871794871795,0.16071428571428571429,0.55670103092783505155,0.2580645161290323,0.32769230769230769231,0.25806451612903225806,0.66353677621283255086,,1.1794871794871795,,0.84782608695652173913,,,,,,,,0.08333333333333333333,0.87500000000000000000,6.1157077411101205720022202243398308119821,-0.01763224181360201511,7967179711.75000000
