signal_date,asset_code,asset_name,entry_date,rn,score,ret20,ret60,ret120,high60_ratio,range20,volume_expansion,candle_location,upper_shadow,lower_shadow,body_ret,ma20_dist,ma60_dist,ma120_dist,ma20_slope5,ma60_slope5,trade_amount,market_cap,exit_date,ret,reason,peak_ret
2023-07-24,001570,금양,2023-07-31,1,27.210154708764072306540,2.6670934699103713,30.8576195773081201,26.2243346007604563,1.2430555555555556,0.70356145251396648045,0.63363495154238768561,0.90270270270270270270,0.01256983240223463687,0.02793296089385474860,0.09731800766283524904,1.0610247553252735,3.0595706078016329,6.1179742934424669,0.2792046396023198,0.2559780431718715,735031566400.0000,8312765298400,2023-10-05,-0.2463537832310838,STOP,0.16700749829584183
2023-09-26,022100,포스코DX,2023-10-10,1,9.690725935289207507704,2.8666666666666667,8.8305084745762712,5.8503937007874016,0.83653846153846153846,0.97796934865900383142,1.8741737181467534,0.62857142857142857143,0.02490421455938697318,0E-24,0.04400000000000000000,0.7968400399297787,2.6055118744747719,3.9355479214598634,0.5426401869158879,0.38774043069844710883,154877713200.0000,7936212853800,2023-12-18,0.030864541832669293,MAX,0.2749003984063745
2023-12-12,022100,포스코DX,2023-12-19,1,7.246533833209591253084,0.9203036053130930,7.0317460317460317,5.0309892729439809,0.79434850863422291994,0.69960474308300395257,0.85556534062062301799,0.78823529411764705882,0.01778656126482213439,0.01581027667984189723,0.05306971904266389178,0.0483244419122598,1.2632226322263223,2.5252316481270755,0.2342577320905732,0.2188905547226387,129655264200.0000,7692957287400,2024-01-22,0.06251059730250474,TRAIL,0.5337186897880539
2024-01-19,203690,스피어파워,2024-01-26,1,6.860838481688386004504,0.2290575916230366,7.1298701298701299,1.7658321060382916,0.85363636363636363636,0.45899893503727369542,0.82696736369220412459,0.75000000000000000000,0.02342917997870074547,0.02449414270500532481,0.04799107142857142857,0.0496897881616455,0.9122873114951073,1.5647737386106793,0.0753095323957206,0.1717487879667670,1381560090.0000,111693420870,2024-04-09,0.2961266375545851,MAX,0.5327510917030567
2024-04-03,042700,한미반도체,2024-04-11,1,10.008312730514157249788,1.3146964856230032,10.1034482758620690,3.4516129032258065,1.2176470588235294,0.62456866804692891649,0.66252149450073218177,0.78160919540229885057,0.01311249137336093858,0.02208419599723947550,0.02547770700636942675,0.9275024941802461,2.0521434163363747,3.2414514799221376,0.2204229067738139,0.2082979842541061,410083373700.0000,14104464859800,2024-06-25,0.2786901408450705,MAX,0.4544106745737584
2024-06-19,267260,HD현대일렉트릭,2024-06-26,1,7.076547687880863188980,1.9888551165146910,6.5835475578406170,13.1826923076923077,0.96563011456628477905,0.70440677966101694915,1.6373375017220956,0.72093023255813953488,0.01864406779661016949,0.05254237288135593220,-0.00169204737732656514,0.4781040184387213,1.6288430120302985,3.1491101096466810,0.3206286186931348,0.2200447573228960,139102235000.0000,10633904825000,2024-09-04,-0.09879831932773109,MAX,0.2588235294117647
2024-08-29,323280,태성,2024-09-05,1,9.336238017472681929252,4.2970297029702970,8.3859649122807018,9.0943396226415094,1.2110922467458970,0.85981308411214953271,1.2426761867716665,0.84090909090909090909,0.01635514018691588785,0.01635514018691588785,0.07537688442211055276,1.2266153365934866,2.8913807734270821,4.6372409130222899,0.4040905770635500,0.2501752351940469,21174722200.0000,552563622000,2024-10-22,0.8312151675485008,TRAIL,1.689594356261023
2024-10-18,323280,태성,2024-10-25,1,11.805598458350754342112,6.8113553113553114,10.4496644295302013,13.5315161839863714,1.01789976133651551313,0.92051582649472450176,1.0471601011054129,0.53409090909090909091,0.04806565064478311841,0.02344665885111371630,0.03268765133171912833,1.5807817983783130,4.3824958458658478,7.5058009961659080,0.61178163021480993831,0.3824658330910148,40046004250.0000,1101254134500,2024-11-21,-0.16702116402116407,STOP,0.26102292768959434
2024-11-15,323280,태성,2024-11-22,1,8.38300705734759199,0.9495245062179956,7.3151326053042122,7.9279731993299832,0.59619686800894854586,1.3763602251407129,0.61500721713514601739,0.50746268656716417910,0.06191369606003752345,0.05065666041275797373,0.01330798479087452471,0.30637254901960784314,1.7585374058707335,3.5277120612982556,0.3909248968738281,0.3279458425447589,18164320200.0000,688122454500,2025-02-10,0.3735432098765431,MAX,0.4711934156378601
2025-02-04,052300,오션인더블유,2025-02-11,1,9.66391578658641228,6.3087431693989071,7.0815709969788520,2.2228915662650602,3.8489208633093525,1.0691588785046729,0.13059371569392237871,0.53164556962025316456,0.02242990654205607477,0.07850467289719626168,-0.04464285714285714286,4.8623712469866316,5.1313366695954464,4.8646204439572486,0.2729808899428093,0.0951803196385240,608193350.0000,45114257525,2025-04-22,0.03388524590163933,MAX,0.13524590163934436
2025-04-16,042940,상지건설,2025-04-23,1,72.019791986869523187548,4.6040268456375839,83.5569620253164557,55.4189189189189189,2.1930400525279054,0.90449101796407185629,1.2913933599715988,1.00000000000000000000,0E-24,0.05239520958083832335,0.31496062992125984252,4.1333282102512872,7.8776662901189448,14.6484868834601584,0.3098797121143490,0.3466425656811511,210530620800.0000,132992587600,2025-04-24,-0.17396774193548392,EARLY,0.1274193548387097
2025-04-30,036630,세종텔레콤,2025-05-12,1,7.168582874127978270000,6.7664399092970522,4.1815431164901664,4.1043219076005961,5.0665680473372781,1.00000000000000000000,1.3334048041240464,1.00000000000000000000,0E-20,0.02189781021897810219,0.24545454545454545455,4.8642239534286448,4.9466967618716903,4.4921559718844376,0.3620569029850746,0.0387459420464110,11126639950.0000,68500000000,2025-05-28,0.34821328224776493,DIST,0.7266922094508301
2025-05-26,036630,세종텔레콤,2025-06-02,1,8.60579618878050308,10.3224181360201511,5.9047619047619048,4.8604954367666232,1.1098765432098765,1.0133481646273637,1.5109544006462141,0.79661016949152542373,0.01334816462736373749,0E-20,0.05516431924882629108,2.9768203131911882,5.0319377348362856,5.3597990897729148,1.6276880158084389,0.4000062623289601,998200155.0000,89900000000,2025-08-12,-0.12577867528271403,DIST,0.25201938610662356
