trade_date,breadth_ma20,new_high_ratio,vol_surge_raw,vol_price_confirm,advance_ratio,total_volume,breadth_5d_chg,adv_ratio_chg,breadth_thrust,vol_ma20_total,vol_ma5_total,vol_surge,kospi_ret5,kospi_ret20,kosdaq_ret5,kosdaq_lead,momentum_div,lvrg_invrs_ratio,kospi_fwd5,kospi_fwd20
2015-02-16,0.6389172625127681,0.1930541368743616,1.185878332641162,0.13125638406537282,0.47854954034729313,802883251,0.0025536261491317935,0.010246881860585588,0.0,863889783.7,840547010.2,0.9729794541613584,0.0057678479712377495,0.02922811701758632,0.027637894736842084,0.021870046765604334,-0.02346026904634857,,0.017796683739907948,0.04067959330620008
2015-02-17,0.6443536024527338,0.1609606540623403,1.1366576535352664,0.10730710270822688,0.4920797138477261,744775046,0.05416453755748596,0.03400200423627414,0.0,862775868.85,812909781.6,0.9422027330035704,0.013218931121052213,0.022488544604365446,0.027236697866599213,0.014017766745547,-0.009269613483313233,,0.012414285350123677,0.038639781794080896
2015-02-23,0.6734798160449668,0.2003065917220235,1.168584912566271,0.1251916198262647,0.5590189064895248,773885214,0.0595880897936899,-0.06521422234483099,0.0,859517845.3,806255031.8,0.9380317537428097,0.011661612787171816,0.024546774722443487,0.023461532066310964,0.011799919279139148,-0.012885161935271672,,0.014438195682765942,0.034647605403400616
2015-02-24,0.7156010230179028,0.20255754475703325,1.1883526053271827,0.13350383631713555,0.5744245524296675,782429145,0.09915567061749431,0.09665245227637165,0.0,849110330.6,792417554.4,0.9332327329477434,0.017763425575418434,0.028789787694838642,0.03166511689691798,0.013901691321499543,-0.011026362119420208,,0.012782624536971543,0.033019249843126985
2015-02-25,0.7253196930946292,0.21381074168797953,1.170700113528162,0.12378516624040921,0.4670076726342711,849428449,0.08946678196081914,-0.030438701216597086,0.0,847859403.9,790680221.0,0.9325605369982498,0.01684291187739473,0.028087537252917016,0.01397865377341434,-0.0028642581039803883,-0.011244625375522288,,0.003928720352479598,0.026295297090636938
2015-02-26,0.7345268542199489,0.19744245524296675,1.169856822823907,0.14168797953964193,0.5191815856777494,872802088,0.09560959170718075,0.20304266841523666,0.0,848231701.2,804663988.4,0.9486370142281119,0.017796683739907948,0.029653661762274686,0.011341287531139388,-0.00645539620876856,-0.011856978022366738,,0.0026592008348889085,0.014791177474060335
2015-02-27,0.7519181585677749,0.22710997442455244,1.1764058359659215,0.12531969309462915,0.5375959079283887,927890955,0.10756455611504112,0.15486724160237952,0.0,844729115.05,841287170.2,0.9959253862703712,0.012414285350123677,0.01710715017414466,0.025381710720735473,0.012967425370611796,-0.004692864824020981,,0.013667035955282625,0.01712156309799573
2015-03-02,0.7379733879222109,0.22569089048106447,1.2525261351308397,0.14943705220061412,0.46980552712384854,880477414,0.06449357187724414,-0.11803921240628429,0.0,845197284.0,862605610.2,1.0205967606966424,0.014438195682765942,0.017960011827200528,0.01021900181959956,-0.004219193863166382,-0.0035218161444345863,,-0.00199818710843791,0.016641543261502134
2015-03-03,0.7471852610030706,0.21494370522006143,1.2026785786638103,0.13766632548618218,0.5158648925281474,947240180,0.03158423798516774,0.07970554625644155,0.0,849632694.6,895567817.2,1.0540646833531118,0.012782624536971543,0.025812139291242486,0.006969145837021795,-0.005813478699949748,-0.013029514754270943,,-0.008299273501284232,0.01981133018217429
2015-03-04,0.7425793244626407,0.20266120777891505,1.2349250107531666,0.14380757420675538,0.477482088024565,903015966,0.017259631368011563,-0.061333029442237896,0.0,850106363.4,906285320.6,1.0660846214293849,0.003928720352479598,0.025153135035859808,0.02234944937314487,0.018420729020665272,-0.02122441468338021,,-0.008737470537309444,0.015092904433290588
