trade_date,regime,confidence,risk_budget,allowed_strategy,bull_score,bear_score,stress_score,breadth_ma20,breadth_ma60,volatility_20,liquidity_trend,kospi_close,kospi_ma20,kospi_ma60,kosdaq_close,kosdaq_ma20,kosdaq_ma60
2013-06-17,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.172859450726979,0.3667205169628433,0.012300402277702677,-0.22064888969492025,1883.1,1957.4505000000001,1954.2035,524.5,561.1949999999999,557.6146666666666
2013-06-18,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.20452099031216361,0.38536060279870826,0.013228581451383267,-0.19942537652134085,1900.62,1953.3600000000001,1953.3668333333333,534.26,559.542,557.443
2013-06-19,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.20741536808167652,0.3799032778076303,0.012909721714975762,-0.22857019142401402,1888.31,1948.721,1952.3601666666666,531.41,557.478,557.1123333333333
2013-06-20,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.16576673866090713,0.32235421166306694,0.012916290189665199,-0.02713474654775916,1850.49,1941.5539999999996,1950.2405,525.59,555.045,556.7128333333334
2013-06-21,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.13488624052004333,0.2800650054171181,0.012923314909922533,0.08167958010029586,1822.83,1934.236,1947.5593333333336,520.89,552.6225000000001,556.2293333333333
2013-06-24,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.09983722192078133,0.24688008681497559,0.013236898638985865,-0.25956416637957636,1799.01,1925.514,1944.3188333333335,508.65,549.3520000000001,555.5615
2013-06-25,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.05708131394722671,0.15562735595045774,0.016783763663883497,0.07493836287493183,1780.63,1915.5469999999998,1940.7706666666668,480.96,544.522,554.3668333333334
2013-06-26,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.08004326663061113,0.18983234180638184,0.017734379020061995,-0.015917153585897403,1783.45,1905.4085000000002,1937.0800000000002,493.07,539.8875,553.3343333333333
2013-06-27,BEAR,0.6,0.2,W4_RECOVER,1,6,5,0.14048257372654155,0.24718498659517427,0.020609285317718606,-0.02140694593619319,1834.7,1897.0835,1934.3918333333334,512.25,536.2155,552.6389999999999
2013-06-28,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.21478683216405828,0.28332433890987585,0.021072495011780674,0.021990660607390522,1863.32,1890.2445,1932.3446666666669,519.06,533.1120000000001,552.0761666666666
2013-07-01,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.27675675675675676,0.28864864864864864,0.021652704289587342,-0.24778309941363041,1855.73,1882.9785,1930.2198333333333,527.81,530.609,551.5736666666667
2013-07-02,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.2965554359526372,0.2852529601722282,0.021520356122018133,-0.016022787647856584,1855.02,1876.2509999999997,1928.4793333333334,526.92,528.4845,551.1018333333334
2013-07-03,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.24121146565711196,0.24770146024878312,0.02145342452185311,-0.06942643133804727,1824.66,1868.0085000000004,1926.7698333333333,521.31,526.4725,550.6651666666668
2013-07-04,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.30864864864864866,0.2735135135135135,0.021116064426900595,-0.14151384098684183,1839.14,1862.006,1925.444,525.22,525.279,550.6058333333333
2013-07-05,BEAR,0.6,0.2,W4_RECOVER,2,6,3,0.3457792207792208,0.26785714285714285,0.02045570224156836,-0.022689515591891474,1833.31,1857.479,1923.9868333333334,525.4,524.7615000000001,550.56
2013-07-08,BEAR,0.6,0.2,W4_RECOVER,1,6,5,0.2999458581483487,0.2365998917162967,0.020134153769764452,-0.097420647279579,1816.85,1851.6864999999998,1922.008,515.85,523.204,550.2435
2013-07-09,BEAR,0.5,0.2,W4_RECOVER,1,5,5,0.3663956639566396,0.25420054200542,0.020225691768053555,-0.13019791143607562,1830.35,1847.1699999999996,1920.0171666666668,519.34,521.7774999999999,549.8275
2013-07-10,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.3457792207792208,0.23755411255411255,0.02025229574593384,-0.10873688905716383,1824.16,1842.8825000000002,1918.349333333333,515.64,520.2495,549.3016666666666
2013-07-11,SIDEWAYS,0.55,0.5,W4_RESTRICT,4,4,1,0.5196765498652292,0.28086253369272235,0.020930832726972232,0.04221240055810305,1877.6,1842.6259999999997,1917.6351666666667,527.25,519.571,548.856
2013-07-12,BEAR,0.5,0.2,W4_RECOVER,4,5,1,0.6062567421790723,0.2853290183387271,0.020983668323315486,-0.059422910742953916,1869.98,1841.663,1916.7646666666665,532.47,519.3925,548.4146666666667
2013-07-15,BEAR,0.5,0.2,W4_RECOVER,4,5,1,0.6289104638619202,0.3047464940668824,0.02037755358805988,-0.08925914852297157,1875.16,1841.266,1915.9533333333334,531.67,519.751,547.9668333333333
2013-07-16,BEAR,0.5,0.2,W4_RECOVER,4,5,1,0.6904761904761905,0.31277056277056275,0.020108852322971747,-0.09101173699356391,1866.36,1839.5529999999999,1915.3916666666667,537.72,519.924,547.7438333333333
2013-07-17,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,3,1,0.7408207343412527,0.33153347732181426,0.02011918058346895,0.10443882094787882,1887.49,1839.512,1915.0706666666667,541.82,520.4445,547.7498333333333
2013-07-18,SIDEWAYS,0.55,0.5,W4_RESTRICT,5,4,0,0.734163508391987,0.32918245804006496,0.019922556832308043,-0.030565819450855902,1875.48,1840.7615,1914.2235,541.56,521.243,547.6574999999999
2013-07-19,BULL,0.5,1.0,W4_BREAKOUT,7,2,0,0.7184623714131023,0.3427179209528966,0.019768353367085878,0.0001738620970730409,1871.41,1843.1905,1913.4365,541.87,522.292,547.4491666666667
2013-07-22,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,3,0,0.7062330623306233,0.34688346883468835,0.01885431232167132,-0.016116479443764264,1880.35,1847.2575000000002,1912.5204999999999,541.14,523.9165,547.0713333333333
2013-07-23,BULL,0.5,1.0,W4_BREAKOUT,7,2,0,0.7269789983844911,0.36456650511577815,0.013131065233981462,0.11746278200516547,1904.15,1853.4334999999999,1911.7296666666666,541.64,526.9505,546.7753333333333
2013-07-24,BULL,0.5,1.0,W4_BREAKOUT,7,2,0,0.7173087357569181,0.3874118285404232,0.01233817496482017,-0.0026103425350032516,1912.08,1859.8649999999998,1911.1883333333333,543.6,529.4770000000001,546.4128333333334
2013-07-25,BULL,0.5,1.0,W4_BREAKOUT,7,2,0,0.6726094003241491,0.38087520259319285,0.010114838942700332,0.07070863010524442,1909.61,1863.6105,1910.6701666666668,541.94,530.9615,545.9725000000001
2013-07-26,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.6789587852494577,0.3920824295010846,0.009600316347557605,0.042380370753881014,1910.81,1865.985,1909.7845000000002,545.31,532.274,545.6631666666666
2013-07-29,BULL,0.5,1.0,W4_BREAKOUT,7,2,0,0.571969696969697,0.3528138528138528,0.009655552707135072,0.10626900988705801,1899.89,1868.193,1908.8291666666667,540.98,532.9325,545.3381666666667
2013-07-30,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6016216216216216,0.37945945945945947,0.009801672828715167,0.03506624089948773,1917.05,1871.2945,1908.018166666667,546.43,533.908,545.0231666666666
2013-07-31,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6287101996762008,0.40151106314085266,0.008948163550671266,0.1609920065196171,1914.03,1875.7629999999997,1907.2273333333333,554.31,535.558,544.8095
2013-08-01,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6226415094339622,0.4102425876010782,0.009254210230156717,0.09704823465741663,1920.74,1879.843,1906.6671666666666,549.52,536.773,544.4068333333333
2013-08-02,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6371011357490536,0.4402379664683613,0.009250209129524695,0.1374565293281027,1923.38,1884.3465,1906.1160000000002,551.76,538.091,543.9911666666666
2013-08-05,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.6482683982683982,0.45346320346320346,0.008416428133597583,-0.12209251111432251,1916.22,1889.315,1905.0621666666666,556.6,540.1285,543.712
2013-08-06,BULL,0.7,1.0,W4_BREAKOUT,9,0,0,0.6088362068965517,0.44342672413793105,0.00850757876926265,0.06819523309722508,1906.62,1893.1285,1904.4266666666665,557.36,542.0295,543.5063333333334
2013-08-07,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,1,1,0.5132075471698113,0.4210242587601078,0.009247914838434476,0.016157241312892312,1878.33,1895.837,1903.2538333333332,554.73,543.9839999999999,543.3231666666667
2013-08-08,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,1,1,0.5318918918918919,0.43945945945945947,0.0065706057338541625,0.017781468414767687,1883.97,1896.1555,1901.8394999999998,555.3,545.3865,543.237
2013-08-09,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,2,1,0.502977801840823,0.4390904168922577,0.0065117433071061525,-0.038087603474859955,1880.71,1896.6919999999998,1900.3303333333336,554.93,546.5095,543.0583333333333
2013-08-12,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,2,2,0.465507876154264,0.4280282455187398,0.006605047937322613,-0.09689703315454257,1884.83,1897.1755,1898.6306666666667,550.25,547.4385,542.7948333333333
2013-08-13,BULL,0.6,1.0,W4_BREAKOUT,8,0,1,0.46141392336751214,0.43119266055045874,0.0071624997875071655,0.09444570374712846,1913.03,1899.509,1897.474,550.85,548.095,542.5203333333333
2013-08-14,BULL,0.6,1.0,W4_BREAKOUT,8,0,0,0.4892008639308855,0.45734341252699784,0.006849920874229952,0.07626024078002391,1923.91,1901.3300000000004,1896.521,550.87,548.5474999999999,542.1566666666666
2013-08-16,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,1,1,0.4631522323830016,0.45508337816030126,0.006670331471399601,-0.03259823537510742,1920.11,1903.5614999999998,1895.2923333333333,548.79,548.909,541.7323333333333
2013-08-19,BULL,0.5,1.0,W4_BREAKOUT,7,1,0,0.45748116254036597,0.46932185145317545,0.006649743159423152,-0.08798720818470107,1917.64,1905.873,1894.4331666666665,550.49,549.34,541.4181666666667
2013-08-20,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,4,0.3005936319481921,0.37722611980572046,0.008187067172868151,0.12238984295805988,1887.85,1906.248,1893.0065,537.57,549.1614999999999,540.81
2013-08-21,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,4,0.23143164693218515,0.3186221743810549,0.008661849744694639,0.1214068248254232,1867.46,1904.4134999999999,1891.1313333333333,530.54,548.6065,540.0263333333334
2013-08-22,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.1516304347826087,0.25271739130434784,0.010023181478442953,0.07528865564524545,1849.12,1901.2655000000002,1888.8463333333334,517.64,547.3085,538.891
2013-08-23,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.21061180292366,0.31023280996210073,0.01144028076212498,-0.05367571536306681,1870.16,1899.2930000000001,1886.6623333333334,529.19,546.6709999999999,537.9493333333334
2013-08-26,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.27114967462039047,0.3579175704989154,0.011531872806126083,-0.15664164473508613,1887.86,1898.1455,1884.7916666666665,533.73,546.092,537.1593333333333
2013-08-27,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.23845736013036392,0.3231939163498099,0.012021942368033502,-0.016948562361754238,1885.84,1897.4429999999998,1882.8715000000002,524.39,545.2625,536.2679999999999
2013-08-28,SIDEWAYS,0.55,0.5,W4_RESTRICT,3,4,4,0.20338058887677207,0.3053435114503817,0.011972734915172926,0.016140359152220674,1884.52,1895.8165000000001,1881.1206666666665,517.44,543.813,535.4018333333333
2013-08-29,SIDEWAYS,0.55,0.5,W4_RESTRICT,4,4,2,0.25501899077590884,0.34291915355398805,0.01146474001691761,0.1391754837571224,1907.54,1895.4920000000002,1879.7545,520.37,542.116,534.7155
2013-08-30,SIDEWAYS,0.55,0.5,W4_RESTRICT,4,4,2,0.2777476989713048,0.3573362208987547,0.0114282963011216,0.23202483589279677,1926.36,1895.773,1879.2073333333333,516.74,540.477,534.1763333333333
2013-09-02,BEAR,0.5,0.2,W4_RECOVER,3,5,2,0.31764069264069267,0.3847402597402597,0.01213498997891526,-0.09046887829118744,1924.81,1895.8445,1879.2233333333331,525.18,539.1479999999999,534.0001666666667
2013-09-03,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,2,0.38328840970350403,0.41347708894878704,0.011886484316081716,0.00023544477689507737,1933.74,1896.7205,1879.2406666666668,525.89,537.6125,533.6483333333333
2013-09-04,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,2,0.38934203371397497,0.4083741163675911,0.011872414940090895,-0.012419779870352254,1933.03,1898.041,1879.4465000000002,526.16,536.0525,533.2864999999999
2013-09-05,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,2,1,0.4376686454398273,0.4382083108472747,0.011947763568850302,0.04473077842372386,1951.65,1901.7069999999999,1880.1421666666668,528.06,534.719,532.9841666666666
2013-09-06,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,2,1,0.4358836206896552,0.42726293103448276,0.011985074535709536,0.036383654711186875,1955.31,1905.2740000000001,1881.3518333333334,523.77,533.1425,532.7
2013-09-09,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,2,1,0.45415318230852214,0.43149946062567424,0.011983369625796264,0.04516088987375255,1974.67,1909.9720000000002,1882.7756666666667,521.11,531.4514999999999,532.4511666666666
2013-09-10,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,2,1,0.4841823056300268,0.45361930294906166,0.012010598494350338,0.21415792077336748,1994.06,1915.4334999999999,1884.625,523.15,530.0964999999999,532.4286666666667
2013-09-11,BULL,0.5,1.0,W4_BREAKOUT,7,2,0,0.5576407506702413,0.5018766756032171,0.012410909620750794,0.06326430506048553,2003.85,1919.9744999999998,1886.3455,529.34,529.021,532.3466666666667
2013-09-12,BULL,0.5,1.0,W4_BREAKOUT,7,2,0,0.5865591397849462,0.5150537634408602,0.01241471303152696,0.4100155346892087,2004.06,1923.982,1888.2746666666667,529.58,527.9565,532.3161666666666
2013-09-13,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,3,0,0.6038751345532831,0.5209903121636168,0.012443506739795131,-0.09157132152089975,1994.32,1927.6924999999999,1890.6718333333333,530.89,527.0615,532.4045
2013-09-16,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,3,0,0.5713519313304721,0.5005364806866953,0.012493221837637217,-0.035141687649712705,2013.37,1932.4789999999998,1893.8474999999999,526.2,525.847,532.4929999999999
2013-09-17,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,3,0,0.5976331360946746,0.4981172673480366,0.011461088751749967,-0.07893356103682736,2005.58,1938.3654999999999,1897.2903333333334,527.11,525.324,532.8006666666666
2013-09-23,BULL,0.5,1.0,W4_BREAKOUT,7,2,0,0.5817307692307693,0.4823717948717949,0.011098177362449457,0.08732406237358004,2009.41,1945.4630000000002,1901.1033333333332,527.07,525.1505,533.5691666666667
2013-09-24,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,3,0,0.5551982851018221,0.4780278670953912,0.00954746515404995,-0.010870817390196685,2007.1,1953.3619999999999,1904.8308333333332,527.29,525.633,534.1395
2013-09-25,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,3,1,0.5276732939279957,0.4739387426114992,0.008118606470862112,-0.010218840670079943,1998.06,1959.757,1907.5535000000002,527.27,525.537,534.3898333333333
2013-09-26,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,3,0,0.5730337078651685,0.4922418405564473,0.008240830250115504,-0.07098780684615669,2007.32,1965.73,1909.9534999999998,532.83,525.492,534.6193333333333
2013-09-27,BULL,0.6,1.0,W4_BREAKOUT,8,1,0,0.619072988811934,0.5237080447522643,0.007359725120670067,-0.0510300475332528,2011.8,1972.0280000000002,1912.5546666666667,537.5,526.1475,534.7808333333334
2013-09-30,BULL,0.5,1.0,W4_BREAKOUT,7,2,0,0.5501600853788687,0.4983991462113127,0.006697849128955505,-0.053947486544603906,1996.96,1977.65,1914.920333333333,534.89,527.02,534.9136666666667
2013-10-01,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,2,0,0.47207303974221265,0.462406015037594,0.006995869475120286,-0.06937620223680596,1998.87,1982.2164999999998,1917.8238333333334,530.35,527.519,535.0643333333334
2013-10-02,BULL,0.5,1.0,W4_BREAKOUT,7,1,0,0.47178936055883935,0.4648038688876948,0.006752454668746424,0.0016086714837586502,1999.47,1985.8719999999998,1920.496,532.02,528.283,535.1776666666667
2013-10-04,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,2,1,0.41379310344827586,0.44450431034482757,0.005779129937439015,-0.010932887881635267,1996.98,1989.4805000000001,1923.2238333333332,532.01,528.6245,535.2878333333333
2013-10-07,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,2,3,0.3706293706293706,0.42011834319526625,0.006005246315601554,-0.1712433990568556,1994.42,1992.5145,1926.1833333333334,528.44,528.752,535.4976666666666
2013-10-08,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,3,3,0.3446236559139785,0.40860215053763443,0.006005957101472115,-0.010848430001098586,2002.76,1996.0010000000002,1929.056833333333,528.83,528.8855,535.6558333333334
2013-10-10,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,3,2,0.32687129779213786,0.40064620355411956,0.005954641396143765,-0.07740670499875169,2001.4,1998.4885000000002,1932.0108333333335,529.04,528.9345000000001,535.8791666666667
2013-10-11,BULL,0.5,1.0,W4_BREAKOUT,7,1,2,0.37969924812030076,0.42910848549946295,0.005797883369849404,0.05673442573687648,2024.9,2001.9679999999996,1934.4658333333332,532.6,529.376,535.9683333333334
2013-10-14,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,2,2,0.3655913978494624,0.41451612903225804,0.005665314436111175,-0.09615218661823388,2020.27,2004.248,1936.9706666666668,531.66,529.9035,535.9548333333333
2013-10-15,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,2,1,0.3967828418230563,0.4294906166219839,0.005639833876029377,-0.0005110705371744739,2040.96,2006.593,1939.734,533.12,530.402,535.979
2013-10-16,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,1,2,0.35894680279419666,0.399785061794734,0.0059618898401110985,0.09849875440669686,2034.61,2008.131,1942.5381666666665,525.68,530.219,535.7783333333333
2013-10-17,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,2,2,0.3231182795698925,0.38333333333333336,0.006193102616959708,0.1386527178806889,2040.61,2009.9585,1945.0901666666664,521.52,529.816,535.4399999999999
2013-10-18,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,1,3,0.35142396560988715,0.3981730252552391,0.0064615880459969865,0.029857674362866238,2052.4,2012.8625,1948.0388333333333,525.69,529.5559999999999,535.1755
2013-10-21,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,2,0.3773987206823028,0.4093816631130064,0.006349093029805495,-0.03547653063550105,2053.01,2014.8445,1951.0655,529.34,529.713,534.9666666666667
2013-10-22,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,2,0,0.41831815747188,0.43385109801821103,0.006422377905199637,0.05763057599796517,2056.12,2017.3715,1953.9950000000001,531.89,529.952,534.8125
2013-10-23,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,2,2,0.3824317086234601,0.404392072844135,0.007024585002909777,0.1556765064222163,2035.75,2018.6884999999997,1956.188333333333,525.38,529.8675000000001,534.5415
2013-10-24,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,2,0,0.4360620652755484,0.43659711075441415,0.0074357582240609675,-0.0944490151068248,2046.69,2020.6680000000001,1958.431833333333,531.03,530.0545,534.332
2013-10-25,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,2,0,0.440150295222759,0.42619431025228127,0.007526477706835973,-0.04661443593140813,2034.39,2022.4845,1960.5114999999998,534.02,530.3919999999999,534.2
2013-10-28,BULL,0.5,1.0,W4_BREAKOUT,7,1,0,0.45585874799357945,0.4307116104868914,0.007167627803323955,-0.07120181714232832,2048.14,2024.5255000000002,1962.8003333333331,534.98,530.4995,534.0278333333333
2013-10-29,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,2,0,0.4584895554365292,0.41885377611140867,0.006891544252389461,-0.11467875221219215,2051.76,2026.5235,1965.3315,533.91,530.3199999999999,533.9100000000001
2013-10-30,BULL,0.6,1.0,W4_BREAKOUT,8,0,0,0.5102040816326531,0.45166487647690656,0.006992476867916961,0.003862052296234264,2059.58,2029.6544999999999,1967.7069999999999,537.68,530.4595,533.7641666666667
2013-10-31,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,1,1,0.45066666666666666,0.4288,0.0070806205506630995,0.04215300954252443,2030.09,2031.2155000000002,1969.6413333333333,532.44,530.564,533.3996666666667
2013-11-01,BULL,0.5,1.0,W4_BREAKOUT,7,1,0,0.4823340471092077,0.4400428265524625,0.0071108824065741795,-0.08412238724300636,2039.42,2033.2130000000002,1971.6193333333333,534.74,530.7,533.1533333333333
2013-11-04,SIDEWAYS,0.55,0.5,W4_RESTRICT,6,1,1,0.4657754010695187,0.45080213903743316,0.007129957255718433,-0.12756621422861347,2025.17,2034.6225,1973.3158333333333,533.64,530.7815,532.8513333333334
2013-11-05,SIDEWAYS,0.65,0.5,W4_RESTRICT,4,2,3,0.413903743315508,0.41711229946524064,0.007276820044736495,-0.14091765073399076,2013.93,2035.598,1974.9443333333334,528.73,530.796,532.3868333333334
2013-11-06,SIDEWAYS,0.65,0.5,W4_RESTRICT,4,2,3,0.4071888412017167,0.4168454935622318,0.007367324063761677,-0.05995276027107144,2013.67,2036.1435000000001,1976.7285000000002,525.99,530.654,531.864
2013-11-07,SIDEWAYS,0.6,0.5,W4_RESTRICT,3,3,4,0.3588644884841993,0.38618103910016066,0.007689650630589466,-0.08714309624541228,2004.04,2036.2754999999997,1978.8236666666667,520.65,530.2344999999999,531.2959999999999
2013-11-08,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,4,0.29994643813604716,0.3519014461703267,0.007709075669207044,0.03521160842048632,1984.87,2034.2740000000001,1980.5053333333335,515.74,529.3915,530.6366666666667
2013-11-11,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.21049812533476164,0.29512587038028926,0.00929813513297086,-0.10902669024590483,1977.3,2032.1255,1982.1151666666665,502.94,527.9554999999999,529.7701666666667
2013-11-12,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.24664159054271897,0.32133261687264913,0.010095626687981741,-0.18770213705402705,1995.48,2029.8515,1983.9593333333335,510.73,526.836,529.1115
2013-11-13,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.2123324396782842,0.29115281501340484,0.009889554230817436,-0.14887509045751968,1963.56,2026.2990000000002,1984.8015,505.6,525.832,528.3573333333334
2013-11-14,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.25866666666666666,0.32266666666666666,0.010258978834636803,-0.07411969979133015,1967.56,2022.6465,1985.529,511.75,525.3435,527.7053333333333
2013-11-15,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.3041154462854089,0.344735435595938,0.010070302628784809,-0.07302593020326753,2005.64,2020.3084999999999,1986.9545,512.74,524.696,527.1045
2013-11-18,BEAR,0.5,0.2,W4_RECOVER,2,5,3,0.2900641025641026,0.3418803418803419,0.009940001657560192,-0.16449584680246132,2010.81,2018.1985,1988.5073333333335,509.54,523.706,526.422
2013-11-19,SIDEWAYS,0.55,0.5,W4_RESTRICT,4,4,2,0.2932410856838744,0.3219797764768494,0.009898058078975,0.08832472657495694,2031.64,2016.9744999999998,1990.9038333333333,505.5,522.3865,525.8875
2013-11-20,SIDEWAYS,0.55,0.5,W4_RESTRICT,4,4,2,0.28,0.3221333333333333,0.009629791733617925,0.04990918181190507,2017.24,2016.0490000000002,1993.4001666666668,504.16,521.3255,525.4478333333333
2013-11-21,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.2605445808862787,0.3000533902829685,0.009181804395562864,-0.16580994248654723,1993.78,2013.4035,1995.8111666666666,501.05,519.8264999999999,525.1713333333333
2013-11-22,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.2882258923814598,0.31486414491209375,0.009200514058714112,-0.05722221178592812,2006.23,2011.9954999999998,1998.079,504.06,518.3285000000001,524.7525
2013-11-25,BEAR,0.5,0.2,W4_RECOVER,3,5,2,0.32853333333333334,0.32693333333333335,0.009428295998078111,-0.19667580126690376,2015.98,2010.3875,2000.2143333333333,507.76,516.9675,524.3196666666666
2013-11-26,SIDEWAYS,0.55,0.5,W4_RESTRICT,3,4,2,0.36130411544628543,0.3297701763762694,0.009598507269074807,-0.09719209559864628,2022.64,2008.9315,2002.4943333333333,510.54,515.799,524.0888333333334
2013-11-27,SIDEWAYS,0.6,0.5,W4_RESTRICT,4,3,2,0.3991484832357637,0.3379457158062799,0.00941093847299623,0.01452310127078249,2028.81,2007.393,2004.8991666666668,511.65,514.4975,523.9923333333334
2013-11-28,SIDEWAYS,0.6,0.5,W4_RESTRICT,5,3,0,0.46865037194473963,0.35494155154091395,0.009498834234733225,0.08193958470190177,2045.77,2008.1770000000001,2007.203,515.52,513.6515,523.9115
2013-11-29,SIDEWAYS,0.55,0.5,W4_RESTRICT,4,4,0,0.49627263045793396,0.3652822151224707,0.009459940892618632,-0.06540843105578575,2044.87,2008.4495,2009.1781666666668,517.06,512.7675,523.9168333333333
2013-12-02,SIDEWAYS,0.55,0.5,W4_RESTRICT,4,4,0,0.4605122732123799,0.3505869797225187,0.00958215786193408,-0.10435545180222694,2030.78,2008.7300000000002,2010.9443333333334,512.69,511.71999999999997,523.7086666666667
2013-12-03,SIDEWAYS,0.55,0.5,W4_RESTRICT,3,4,2,0.3973333333333333,0.32,0.009567963570774872,0.01706478979377324,2009.36,2008.5014999999999,2012.2046666666668,508.16,510.6915,523.4131666666667
2013-12-04,BEAR,0.5,0.2,W4_RECOVER,1,5,4,0.368196371398079,0.3030949839914621,0.009547229989273067,-0.009987272381303702,1986.8,2007.158,2013.1008333333334,506.28,509.706,523.0818333333333
2013-12-05,BEAR,0.5,0.2,W4_RECOVER,1,5,4,0.3848195329087049,0.31210191082802546,0.009351878943222208,-0.08954349280380958,1984.77,2006.1945,2013.6528333333333,506.32,508.9895,522.7195
2013-12-06,BEAR,0.5,0.2,W4_RECOVER,1,5,4,0.39054197662061635,0.2964930924548353,0.009158914537360922,-0.08861309596445022,1980.41,2005.9715,2014.0711666666668,506.32,508.5185,522.4286666666667
2013-12-09,BEAR,0.5,0.2,W4_RECOVER,1,5,4,0.38118022328548645,0.2881446039340776,0.009050019965867755,-0.1308670697221196,2000.38,2007.1254999999996,2014.4996666666668,502.23,508.483,522.114
2013-12-10,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.34328358208955223,0.27505330490405117,0.008859389709799869,-0.0845233120288682,1993.45,2007.0240000000001,2014.4895,497.72,507.8325000000001,521.6901666666666
2013-12-11,BEAR,0.5,0.2,W4_RECOVER,2,5,4,0.3002666666666667,0.26293333333333335,0.008247963453722265,-0.042475320860098864,1977.97,2007.7445,2014.0581666666667,494.78,507.2915,521.1141666666666
2013-12-12,SIDEWAYS,0.55,0.5,W4_RESTRICT,3,4,4,0.31293241085683876,0.27142096860031933,0.008326542987322947,0.06683963476498644,1967.93,2007.7630000000001,2013.456,495.64,506.48600000000005,520.5485
2013-12-13,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.3249733191035219,0.2742796157950907,0.006985277966535595,-0.003755396479720008,1962.91,2005.6264999999999,2012.9325,494.36,505.567,519.9396666666667
2013-12-16,BEAR,0.6,0.2,W4_RECOVER,1,6,4,0.29159978598180847,0.26591760299625467,0.00693324123369187,-0.15867063028542638,1961.15,2003.1435000000001,2012.0621666666666,488.19,504.4995,519.3061666666667
