variant,period,signal_date,asset_code,asset_name,entry_check_date,entry_date,exit_date,ret,reason,sig_range20,sig_ret60
d4_base,train,2025-04-22,041960,코미팜,2025-04-28,2025-04-29,2025-04-30,-0.063,EARLY_FAIL,0.2621268656716418,0.4031413612565445
d4_base,train,2025-06-10,044820,코스맥스비티아이,2025-06-16,2025-06-17,2025-07-24,0.10267734682405846,TRAIL,0.3001230012300123,0.7170010559662091
d4_base,post,2025-09-24,036010,아비코전자,2025-09-30,2025-10-01,2025-10-17,-0.123,STOP,0.35209713024282563,0.6902985074626866
d5_base,pre,2012-06-12,044380,주연테크,2012-06-19,2012-06-20,2012-06-27,0.018021021021021023,TRAIL,0.39078498293515357,0.3378995433789954
d5_base,pre,2012-08-14,038290,마크로젠,2012-08-22,2012-08-23,2012-10-08,0.15869544740973313,MAX,0.2540834845735027,0.3775
d5_base,pre,2013-02-22,048830,엔피케이,2013-03-04,2013-03-05,2013-03-07,-0.063,EARLY_FAIL,0.39855072463768115,0.7380352644836272
d5_base,pre,2013-04-29,070300,솔라시아,2013-05-07,2013-05-08,2013-06-21,-0.123,STOP,0.3934959349593496,0.684931506849315
d5_base,pre,2013-07-18,006840,AK홀딩스,2013-07-25,2013-07-26,2013-09-09,0.1347840909090909,MAX,0.2534142640364188,0.49772727272727274
d5_base,pre,2013-09-26,029480,케이디씨,2013-10-04,2013-10-07,2013-10-17,0.1252608695652174,TRAIL,0.46264367816091956,0.359375
d5_base,pre,2014-12-09,900070,글로벌에스엠,2014-12-16,2014-12-18,2014-12-19,-0.063,EARLY_FAIL,0.27601809954751133,0.33454106280193235
d5_base,pre,2015-01-09,005110,한창,2015-01-16,2015-01-19,2015-01-29,0.4742727272727273,TRAIL,0.37569444444444444,1.453151618398637
d5_base,pre,2015-02-06,028300,에이치엘비,2015-02-13,2015-02-16,2015-03-05,-0.123,STOP,0.43308823529411766,0.5906432748538012
d5_base,pre,2015-03-25,003350,한국화장품제조,2015-04-01,2015-04-03,2015-04-06,-0.063,EARLY_FAIL,0.44,2.7267080745341614
d5_base,pre,2015-04-29,049720,고려신용정보,2015-05-08,2015-05-11,2015-05-29,-0.123,STOP,0.36585365853658536,1.4477611940298507
d5_base,pre,2015-07-13,141080,레고켐바이오,2015-07-20,2015-07-21,2015-07-23,-0.063,EARLY_FAIL,0.38926174496644295,0.8349753694581281
d5_base,pre,2015-10-01,025550,한국선재,2015-10-08,2015-10-12,2015-11-23,-0.016392857142857143,MAX,0.27491961414790994,0.24899598393574296
d5_base,pre,2016-03-15,043710,로켓모바일,2016-03-22,2016-03-23,2016-04-11,0.4328974358974359,TRAIL,0.43091655266757867,1.3169572107765453
d5_base,pre,2016-09-23,137940,넥스트아이,2016-09-30,2016-10-04,2016-10-28,-0.123,STOP,0.26991150442477874,0.608540925266904
d5_base,pre,2016-12-12,025820,이구산업,2016-12-19,2016-12-20,2017-02-03,0.15268862275449102,MAX,0.475,0.3231552162849873
d5_base,pre,2017-02-23,008700,아남전자,2017-03-03,2017-03-06,2017-04-04,1.1008251366120219,TRAIL,0.371875,0.4479638009049774
d5_base,pre,2017-11-16,007390,네이처셀,2017-11-23,2017-11-24,2017-12-08,0.31606614785992215,TRAIL,0.4294117647058823,0.4088397790055249
d5_base,pre,2018-01-09,033110,이디,2018-01-16,2018-01-17,2018-01-18,-0.063,EARLY_FAIL,0.48089887640449436,0.36923076923076925
d5_base,pre,2018-04-20,028300,에이치엘비,2018-04-27,2018-04-30,2018-05-08,-0.123,STOP,0.4836795252225519,0.9940828402366864
d5_base,pre,2018-12-04,950110,SBI핀테크솔루션즈,2018-12-11,2018-12-12,2018-12-13,-0.063,EARLY_FAIL,0.5032894736842105,0.7531718569780853
d5_base,pre,2019-02-13,036810,에프에스티,2019-02-20,2019-02-21,2019-03-08,-0.123,STOP,0.40553745928338764,0.46714456391875747
d5_base,pre,2019-04-04,037070,파세코,2019-04-11,2019-04-12,2019-04-15,-0.063,EARLY_FAIL,0.4665757162346521,0.6947976878612717
d5_base,pre,2019-11-05,225530,보광산업,2019-11-12,2019-11-13,2019-12-26,-0.01807537688442211,MAX,0.27941176470588236,0.4714064914992272
d5_base,pre,2020-01-17,066310,큐에스아이,2020-01-28,2020-01-29,2020-02-27,-0.123,STOP,0.3588039867109635,0.6323210412147505
d5_base,pre,2020-04-07,270870,뉴트리,2020-04-14,2020-04-16,2020-06-02,0.6546086956521739,MAX,0.41732283464566927,0.3368421052631579
d5_base,pre,2020-07-20,298040,효성중공업,2020-07-27,2020-07-28,2020-07-29,-0.063,EARLY_FAIL,0.3012912482065997,1.138036809815951
d5_base,pre,2020-08-03,006120,SK디스커버리,2020-08-10,2020-08-11,2020-08-18,-0.02765753424657534,TRAIL,0.4533333333333333,0.822429906542056
d5_base,pre,2020-08-25,104460,디와이피엔에프,2020-09-01,2020-09-02,2020-09-22,-0.123,STOP,0.4180602006688963,0.5193089430894309
d5_base,pre,2020-11-30,023960,에쓰씨엔지니어링,2020-12-07,2020-12-08,2020-12-16,0.5342750642673522,TRAIL,0.3522727272727273,0.375
d5_base,pre,2020-12-21,001120,LG상사,2020-12-29,2020-12-30,2021-02-16,0.10742944785276073,MAX,0.35671342685370744,0.589171974522293
d5_base,pre,2021-06-17,036170,클라우드에어,2021-06-24,2021-06-25,2021-06-29,-0.063,EARLY_FAIL,0.4474187380497132,0.9961832061068703
d5_base,train,2022-11-14,004360,세방,2022-11-21,2022-11-22,2023-01-04,0.5719440715883669,MAX,0.2645631067961165,0.5725190839694656
d5_base,train,2023-03-24,009730,코센,2023-03-31,2023-04-03,2023-05-04,0.6176896551724138,TRAIL,0.5259896729776248,1.0974729241877257
d5_base,train,2023-05-23,336570,원텍,2023-05-31,2023-06-01,2023-07-14,0.2952885085574572,MAX,0.2851758793969849,0.4038800705467372
d5_base,train,2023-11-17,294870,HDC현대산업개발,2023-11-24,2023-11-27,2024-01-11,-0.0043140604467805516,MAX,0.27703180212014133,0.3913470993117011
d5_base,train,2024-05-02,175140,휴먼테크놀로지,2024-05-10,2024-05-13,2024-06-26,0.07497537619699042,MAX,0.3782608695652174,0.38276553106212424
d5_base,train,2024-12-12,285490,노바텍,2024-12-19,2024-12-20,2024-12-26,-0.063,EARLY_FAIL,0.3157152924594785,0.21385799828913601
d5_base,train,2025-02-10,036530,SNT홀딩스,2025-02-17,2025-02-18,2025-04-02,0.16164471403812825,MAX,0.2667844522968198,0.23311546840958605
d5_base,train,2025-05-09,082270,젬백스,2025-05-16,2025-05-19,2025-07-02,0.6749431664411367,MAX,0.30303030303030304,0.6844547563805105
d5_base,train,2025-07-29,298040,효성중공업,2025-08-05,2025-08-06,2025-08-08,-0.063,EARLY_FAIL,0.38360402165506574,1.4865384615384616
d5_base,post,2025-09-17,089890,코세스,2025-09-24,2025-09-25,2025-09-30,-0.063,EARLY_FAIL,0.28888888888888886,0.9328859060402684
d5_base,post,2025-10-01,232140,와이씨,2025-10-15,2025-10-16,2025-11-05,-0.123,STOP,0.2826388888888889,0.4342629482071713
d6_base,pre,2012-06-12,044380,주연테크,2012-06-20,2012-06-21,2012-06-26,-0.063,EARLY_FAIL,0.39078498293515357,0.3378995433789954
d6_base,pre,2012-09-12,086830,신양,2012-09-20,2012-09-21,2012-09-24,-0.063,EARLY_FAIL,0.31910112359550563,0.6270566727605119
d6_base,pre,2013-02-22,048530,인트론바이오,2013-03-05,2013-03-06,2013-03-07,-0.063,EARLY_FAIL,0.2806451612903226,0.23015873015873015
d6_base,pre,2013-03-11,073540,에프알텍,2013-03-19,2013-03-20,2013-04-01,0.04297701149425287,TRAIL,0.4917721518987342,0.8990384615384616
d6_base,pre,2013-05-22,011080,우성I&C,2013-05-30,2013-05-31,2013-06-04,-0.063,EARLY_FAIL,0.4778761061946903,0.5066666666666667
d6_base,pre,2013-10-28,071930,에이스하이텍,2013-11-05,2013-11-06,2013-12-03,-0.123,STOP,0.28162291169451076,1.0439024390243903
d6_base,pre,2015-01-09,086390,유니테스트,2015-01-19,2015-01-20,2015-01-22,-0.063,EARLY_FAIL,0.25258215962441316,1.3719376391982183
d6_base,pre,2015-03-11,000970,한국주철관,2015-03-19,2015-03-20,2015-04-02,0.11402127659574468,TRAIL,0.26145833333333335,0.7235188509874326
d6_base,pre,2015-04-22,005750,대림B&Co,2015-04-30,2015-05-04,2015-05-14,-0.054948051948051954,TRAIL,0.4622093023255814,3.7058823529411766
d6_base,pre,2015-09-22,004740,보루네오,2015-10-02,2015-10-05,2015-11-06,-0.013526315789473685,TRAIL,0.3611111111111111,0.22033898305084745
d6_base,pre,2016-03-15,043710,로켓모바일,2016-03-23,2016-03-24,2016-03-25,-0.063,EARLY_FAIL,0.43091655266757867,1.3169572107765453
d6_base,pre,2016-06-03,140860,파크시스템스,2016-06-14,2016-06-15,2016-07-27,0.0596865671641791,MAX,0.2839506172839506,0.4025974025974026
d6_base,pre,2016-09-23,137940,넥스트아이,2016-10-04,2016-10-05,2016-10-12,-0.123,STOP,0.26991150442477874,0.608540925266904
d6_base,pre,2016-12-12,019770,서연탑메탈,2016-12-20,2016-12-21,2016-12-22,-0.063,EARLY_FAIL,0.4772277227722772,1.3708920187793427
d6_base,pre,2017-02-23,008700,아남전자,2017-03-06,2017-03-07,2017-04-04,1.0668924731182796,TRAIL,0.371875,0.4479638009049774
d6_base,pre,2017-06-02,000215,대림산업우,2017-06-13,2017-06-14,2017-07-26,0.012873015873015873,MAX,0.2982005141388175,0.36971830985915494
d6_base,pre,2018-01-02,009420,한올바이오파마,2018-01-10,2018-01-11,2018-01-19,-0.087985835694051,TRAIL,0.5108910891089109,1.2444444444444445
d6_base,pre,2018-12-04,000215,대림산업우,2018-12-12,2018-12-13,2019-01-29,0.011030612244897958,MAX,0.25285895806861497,0.20890937019969277
d6_base,pre,2019-09-11,032500,케이엠더블유,2019-09-23,2019-09-24,2019-10-15,-0.123,STOP,0.3530239099859353,0.7362637362637363
