variant,period,signal_date,asset_code,asset_name,entry_check_date,entry_date,exit_date,ret,reason,sig_range20,sig_ret60
loc>=75,pre,2019-04-04,037070,파세코,2019-04-11,2019-04-12,2019-04-16,-0.083,EARLY_FAIL,0.4665757162346521,0.6947976878612717
loc>=75,pre,2019-06-25,060250,NHN한국사이버결제,2019-07-02,2019-07-03,2019-08-14,0.05379012345679012,MAX,0.3609625668449198,0.5141700404858299
loc>=75,pre,2019-09-20,003415,쌍용양회우,2019-09-27,2019-09-30,2019-11-13,0.5479989484752892,MAX,0.28518971848225216,0.22672672672672672
loc>=75,pre,2020-01-17,066310,큐에스아이,2020-01-28,2020-01-29,2020-02-27,-0.16770588235294118,TRAIL,0.3588039867109635,0.6323210412147505
loc>=75,pre,2020-04-14,073490,이노와이어리스,2020-04-22,2020-04-23,2020-06-09,-0.06054716981132076,MAX,0.30589543937708563,0.3240058910162003
loc>=75,pre,2020-09-08,306200,세아제강,2020-09-15,2020-09-16,2020-09-18,-0.083,EARLY_FAIL,0.31956521739130433,0.9532908704883227
loc>=75,pre,2020-11-02,217620,디딤,2020-11-09,2020-11-10,2020-11-12,-0.083,EARLY_FAIL,0.3783783783783784,0.5163934426229508
loc>=75,pre,2020-11-30,023960,에쓰씨엔지니어링,2020-12-07,2020-12-08,2020-12-16,0.5342750642673522,TRAIL,0.3522727272727273,0.375
loc>=75,pre,2021-05-20,011200,HMM,2021-05-27,2021-05-28,2021-06-01,-0.083,EARLY_FAIL,0.38327904451682954,1.6618497109826589
loc>=75,pre,2021-06-17,036170,클라우드에어,2021-06-24,2021-06-25,2021-07-20,-0.253,STOP,0.4474187380497132,0.9961832061068703
loc>=75,pre,2022-01-04,267320,나인테크,2022-01-11,2022-01-12,2022-01-25,0.08517204301075268,TRAIL,0.29977628635346754,0.4752475247524752
loc>=75,pre,2022-04-19,004985,성신양회우,2022-04-26,2022-04-27,2022-06-13,-0.23416883116883117,MAX,0.5140845070422535,0.4152823920265781
loc>=75,train,2022-08-30,014620,성광벤드,2022-09-06,2022-09-07,2022-09-13,-0.083,EARLY_FAIL,0.34234234234234234,0.5488372093023256
loc>=75,train,2022-11-14,004360,세방,2022-11-21,2022-11-22,2023-01-04,0.5719440715883669,MAX,0.2645631067961165,0.5725190839694656
loc>=75,train,2023-03-24,009730,코센,2023-03-31,2023-04-03,2023-05-04,0.6176896551724138,TRAIL,0.5259896729776248,1.0974729241877257
loc>=75,train,2023-07-27,347770,핌스,2023-08-03,2023-08-04,2023-08-08,-0.083,EARLY_FAIL,0.339086859688196,0.3071324599708879
loc>=75,train,2023-11-17,294870,HDC현대산업개발,2023-11-24,2023-11-27,2024-01-11,-0.0043140604467805516,MAX,0.27703180212014133,0.3913470993117011
loc>=75,train,2024-02-07,000540,흥국화재,2024-02-16,2024-02-19,2024-02-22,-0.083,EARLY_FAIL,0.4953271028037383,0.4219269102990033
loc>=75,train,2024-11-21,464080,에스오에스랩,2024-11-28,2024-11-29,2024-12-04,-0.083,EARLY_FAIL,0.44660194174757284,0.5488721804511278
loc>=75,train,2025-02-10,205100,엑셈,2025-02-17,2025-02-18,2025-02-20,-0.083,EARLY_FAIL,0.268859649122807,0.2596685082872928
loc>=75,train,2025-03-04,098120,마이크로컨텍솔,2025-03-11,2025-03-12,2025-04-23,0.36165324384787473,MAX,0.4940796555435953,0.8978549540347294
loc>=75,train,2025-04-29,000157,두산2우B,2025-05-09,2025-05-12,2025-05-22,0.30748387096774193,TRAIL,0.44844517184942717,0.6513513513513514
loc>=75,train,2025-07-08,034020,두산에너빌리티,2025-07-15,2025-07-16,2025-08-28,-0.03232098765432099,MAX,0.3716216216216216,2.2096385542168675
loc>=75,post,2025-09-17,089890,코세스,2025-09-24,2025-09-25,2025-11-13,0.956375,MAX,0.28888888888888886,0.9328859060402684
loc>=75,post,2025-11-26,007660,이수페타시스,2025-12-03,2025-12-04,2026-05-20,-0.12056168359941945,MAX,0.3488700564971751,1.1684532924961715
drawdown>=0,pre,2015-04-07,008250,이건산업,2015-04-14,2015-04-15,2015-04-17,-0.083,EARLY_FAIL,0.37169811320754714,1.015209125475285
drawdown>=0,pre,2015-05-07,036200,유니셈,2015-05-14,2015-05-15,2015-06-29,0.5926521739130435,MAX,0.4066437571592211,2.8973214285714284
drawdown>=0,pre,2015-07-10,004410,서울식품,2015-07-17,2015-07-20,2015-08-18,-0.003,TRAIL,0.3142857142857143,0.5076923076923077
drawdown>=0,pre,2015-10-29,013000,세우글로벌,2015-11-05,2015-11-06,2015-11-09,-0.083,EARLY_FAIL,0.2558139534883721,0.27976190476190477
drawdown>=0,pre,2015-11-19,065270,플렉스컴,2015-11-26,2015-11-27,2015-12-02,-0.083,EARLY_FAIL,0.4649122807017544,0.6285714285714286
drawdown>=0,pre,2016-02-19,131400,액트,2016-02-26,2016-02-29,2016-03-04,-0.083,EARLY_FAIL,0.3468085106382979,0.6725978647686833
